severity,category,package,file,row_id,line,speaker,detail,current_translation,source_game_text01
2,latin_mixed,patch_text01,text/item_explanation.mbe/000_Sheet1.csv,824,246,,"Cyber, Digimon, Sleuth, Story","Костюм. Наряд, вдохновлённый Digimon Story: Cyber Sleuth.","Костюм. Наряд, вдохновлённый Digimon Story: Cyber Sleuth."
2,latin_mixed,patch_text01,text/item_explanation.mbe/000_Sheet1.csv,825,247,,"Adventure, Digimon","Костюм. Наряд, вдохновлённый Digimon Adventure.","Костюм. Наряд, вдохновлённый Digimon Adventure."
2,latin_mixed,patch_text01,text/item_explanation.mbe/000_Sheet1.csv,835,257,,"BEATBREAK, DIGIMON",Костюм. Наряд с футболкой DIGIMON BEATBREAK.,Костюм. Наряд с футболкой DIGIMON BEATBREAK.
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,1002,317,,II,Модуль ОЗ II,Модуль ОЗ II
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,1003,318,,III,Модуль ОЗ III,Модуль ОЗ III
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,1005,320,,II,Модуль ОС II,Модуль ОС II
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,1006,321,,III,Модуль ОС III,Модуль ОС III
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,1008,323,,II,Модуль АТК II,Модуль АТК II
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,1009,324,,III,Модуль АТК III,Модуль АТК III
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,1011,326,,II,Модуль ЗАЩ II,Модуль ЗАЩ II
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,1012,327,,III,Модуль ЗАЩ III,Модуль ЗАЩ III
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,1014,329,,II,Модуль ИНТ II,Модуль ИНТ II
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,1015,330,,III,Модуль ИНТ III,Модуль ИНТ III
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,1017,332,,II,Модуль ДУХ II,Модуль ДУХ II
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,1018,333,,III,Модуль ДУХ III,Модуль ДУХ III
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,1020,335,,II,Модуль СКР II,Модуль СКР II
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,1021,336,,III,Модуль СКР III,Модуль СКР III
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,1023,338,,II,Модуль МЕТ II,Модуль МЕТ II
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,1025,340,,II,Модуль УКЛ II,Модуль УКЛ II
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,1027,342,,II,Модуль КРТ II,Модуль КРТ II
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,1029,344,,II,Модуль энергии II,Модуль энергии II
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,1031,346,,II,Физический модуль II,Физический модуль II
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,1033,348,,II,Модуль разрушения II,Модуль разрушения II
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,1035,350,,II,Модуль души II,Модуль души II
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,1037,352,,II,Модуль бодрости II,Модуль бодрости II
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,1039,354,,II,Модуль пера II,Модуль пера II
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,1041,356,,II,Смертельный модуль II,Смертельный модуль II
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,1043,358,,II,Модуль проклятия II,Модуль проклятия II
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,1045,360,,II,Атакующий модуль II,Атакующий модуль II
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,1047,362,,II,Защитный модуль II,Защитный модуль II
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,11,12,,II,Спрей ОС II,Спрей ОС II
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,1171,475,,II,Ядовитая Стена II,Ядовитая Стена II
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,1172,476,,II,Стена Паники II,Стена Паники II
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,1173,477,,II,Парализующая Стена II,Парализующая Стена II
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,1174,478,,II,Стена для сна II,Стена для сна II
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,12,13,,III,Спрей ОС III,Спрей ОС III
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,14,15,,DX,Медицинский спрей DX,Медицинский спрей DX
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,2,3,,II,Капсула ОЗ II,Капсула ОЗ II
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,20613,1027,,amp,Героическая статуя (Кокувамон A &amp,Героическая статуя (Кокувамон A &amp
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,25,26,,DX,Мульти-восстановление DX,Мульти-восстановление DX
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,27,28,,DX,Капсула возрождения DX,Капсула возрождения DX
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,3,4,,III,Капсула ОЗ III,Капсула ОЗ III
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,41,42,,II,Очко мужества II,Очко мужества II
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,42,43,,III,Очко мужества III,Очко мужества III
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,43,44,,IV,Очко мужества IV,Очко мужества IV
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,46,47,,DX,Дружба DX,Дружба DX
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,5,6,,II,Спрей ОЗ II,Спрей ОЗ II
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,6,7,,III,Спрей ОЗ III,Спрей ОЗ III
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,60,61,,DX,Ускоритель пробуждения таланта DX,Ускоритель пробуждения таланта DX
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,62,63,,II,Чип усиления ОЗ II,Чип усиления ОЗ II
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,63,64,,III,Чип усиления ОЗ III,Чип усиления ОЗ III
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,65,66,,II,Чип усиления ОС II,Чип усиления ОС II
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,66,67,,III,Чип усиления ОС III,Чип усиления ОС III
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,68,69,,II,Чип усиления АТК II,Чип усиления АТК II
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,69,70,,III,Чип усиления АТК III,Чип усиления АТК III
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,71,72,,II,Чип усиления ЗАЩ II,Чип усиления ЗАЩ II
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,72,73,,III,Чип усиления ЗАЩ III,Чип усиления ЗАЩ III
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,74,75,,II,Чип усиления ИНТ II,Чип усиления ИНТ II
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,75,76,,III,Чип усиления ИНТ III,Чип усиления ИНТ III
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,77,78,,II,Чип усиления ДУХ II,Чип усиления ДУХ II
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,78,79,,III,Чип усиления ДУХ III,Чип усиления ДУХ III
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,8,9,,II,Капсула ОС II,Капсула ОС II
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,80,81,,II,Чип усиления СКР II,Чип усиления СКР II
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,81,82,,III,Чип усиления СКР III,Чип усиления СКР III
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,814,278,,Ramen,Футболка для персонала ресторана Ramen,Футболка для персонала ресторана Ramen
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,824,288,,"Cyber, Sleuth",Костюм Cyber Sleuth,Костюм Cyber Sleuth
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,828,292,,TEKKEN,Футболка TEKKEN 8,Футболка TEKKEN 8
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,829,293,,TEKKEN,Футболка TEKKEN 8 (Лили),Футболка TEKKEN 8 (Лили)
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,830,294,,PAC-MAN,Футболка к 45-летию PAC-MAN,Футболка к 45-летию PAC-MAN
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,831,295,,"Taiko, Tatsujin, no",Футболка Taiko no Tatsujin,Футболка Taiko no Tatsujin
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,832,296,,"Arise, Hootle, Tales, of",Футболка Tales of Arise (Hootle),Футболка Tales of Arise (Hootle)
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,833,297,,"Idolmaster, The",Футболка The Idolmaster (Харука Амами),Футболка The Idolmaster (Харука Амами)
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,835,299,,"BEATBREAK, DIGIMON",Футболка DIGIMON BEATBREAK,Футболка DIGIMON BEATBREAK
2,latin_mixed,patch_text01,text/item_name.mbe/000_Sheet1.csv,9,10,,III,Капсула ОС III,Капсула ОС III
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,1002,244,,II,Модуль ОЗ II,Модуль ОЗ II
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,1003,245,,III,Модуль ОЗ III,Модуль ОЗ III
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,1005,247,,II,Модуль ОС II,Модуль ОС II
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,1006,248,,III,Модуль ОС III,Модуль ОС III
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,1008,250,,II,Модуль АТК II,Модуль АТК II
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,1009,251,,III,Модуль АТК III,Модуль АТК III
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,1011,253,,II,Модуль ЗАЩ II,Модуль ЗАЩ II
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,1012,254,,III,Модуль ЗАЩ III,Модуль ЗАЩ III
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,1014,256,,II,Модуль ИНТ II,Модуль ИНТ II
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,1015,257,,III,Модуль ИНТ III,Модуль ИНТ III
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,1017,259,,II,Модуль ДУХ II,Модуль ДУХ II
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,1018,260,,III,Модуль ДУХ III,Модуль ДУХ III
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,1020,262,,II,Модуль СКР II,Модуль СКР II
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,1021,263,,III,Модуль СКР III,Модуль СКР III
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,1023,265,,II,Модуль МЕТ II,Модуль МЕТ II
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,1025,267,,II,Модуль УКЛ II,Модуль УКЛ II
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,1027,269,,II,Модуль КРТ II,Модуль КРТ II
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,1029,271,,II,Модуль энергии II,Модуль энергии II
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,1031,273,,II,Физический модуль II,Физический модуль II
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,1033,275,,II,Модуль разрушения II,Модуль разрушения II
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,1035,277,,II,Модуль души II,Модуль души II
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,1037,279,,II,Модуль бодрости II,Модуль бодрости II
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,1039,281,,II,Модуль пера II,Модуль пера II
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,1041,283,,II,Смертельный модуль II,Смертельный модуль II
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,1043,285,,II,Модуль проклятия II,Модуль проклятия II
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,1045,287,,II,Атакующий модуль II,Атакующий модуль II
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,1047,289,,II,Защитный модуль II,Защитный модуль II
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,11,12,,II,Спрей ОС II,Спрей ОС II
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,12,13,,III,Спрей ОС III,Спрей ОС III
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,14,15,,DX,Медицинский спрей DX,Медицинский спрей DX
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,2,3,,II,Капсула HP II,Капсула HP II
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,25,26,,DX,Мульти-восстановление DX,Мульти-восстановление DX
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,27,28,,DX,Капсула возрождения DX,Капсула возрождения DX
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,3,4,,III,Капсула HP III,Капсула HP III
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,41,42,,II,Очко мужества II,Очко мужества II
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,42,43,,III,Очко мужества III,Очко мужества III
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,43,44,,IV,Очко мужества IV,Очко мужества IV
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,46,47,,DX,Дружба DX,Дружба DX
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,5,6,,II,Спрей ОЗ II,Спрей ОЗ II
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,6,7,,III,Спрей ОЗ III,Спрей ОЗ III
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,60,51,,DX,Ускоритель пробуждения таланта DX,Ускоритель пробуждения таланта DX
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,62,53,,II,Чип усиления ОЗ II,Чип усиления ОЗ II
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,63,54,,III,Чип усиления ОЗ III,Чип усиления ОЗ III
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,65,56,,II,Чип усиления ОС II,Чип усиления ОС II
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,66,57,,III,Чип усиления ОС III,Чип усиления ОС III
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,68,59,,II,Чип усиления АТК II,Чип усиления АТК II
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,69,60,,III,Чип усиления АТК III,Чип усиления АТК III
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,71,62,,II,Чип усиления ЗАЩ II,Чип усиления ЗАЩ II
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,72,63,,III,Чип усиления ЗАЩ III,Чип усиления ЗАЩ III
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,74,65,,II,Чип усиления ИНТ II,Чип усиления ИНТ II
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,75,66,,III,Чип усиления ИНТ III,Чип усиления ИНТ III
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,77,68,,II,Чип усиления ДУХ II,Чип усиления ДУХ II
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,78,69,,III,Чип усиления ДУХ III,Чип усиления ДУХ III
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,8,9,,II,Капсула SP II,Капсула SP II
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,80,71,,II,Чип усиления СКР II,Чип усиления СКР II
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,81,72,,III,Чип усиления СКР III,Чип усиления СКР III
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,814,205,,Ramen,Футболка для персонала ресторана Ramen,Футболка для персонала ресторана Ramen
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,824,215,,"Cyber, Sleuth",Костюм Cyber Sleuth,Костюм Cyber Sleuth
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,828,219,,Tekken,Футболка Tekken 8,Футболка Tekken 8
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,829,220,,Tekken,Футболка Tekken 8 (Лили),Футболка Tekken 8 (Лили)
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,830,221,,PAC-MAN,Футболка к 45-летию PAC-MAN,Футболка к 45-летию PAC-MAN
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,831,222,,"Taiko, Tatsujin, no",Футболка Taiko no Tatsujin,Футболка Taiko no Tatsujin
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,832,223,,"Arise, Hootle, Tales, of",Футболка Tales of Arise (Hootle),Футболка Tales of Arise (Hootle)
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,833,224,,"Idolmaster, The",Футболка The Idolmaster (Харука Амами),Футболка The Idolmaster (Харука Амами)
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,835,226,,"BEATBREAK, DIGIMON",Футболка DIGIMON BEATBREAK,Футболка DIGIMON BEATBREAK
2,latin_mixed,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,9,10,,III,Капсула SP III,Капсула SP III
2,latin_mixed,patch_text01,text/jogress_skill_name.mbe/000_Sheet1.csv,21812,265,,DX,Безумная карусель DX,Безумная карусель DX
2,latin_mixed,patch_text01,text/jogress_skill_name.mbe/000_Sheet1.csv,23971,433,,V-,Взрыв V-Новы,Взрыв V-Новы
2,latin_mixed,patch_text01,text/jogress_skill_name.mbe/000_Sheet1.csv,28064,777,,A.D.V,Гранатомет A.D.V.,Гранатомет A.D.V.
2,latin_mixed,patch_text01,text/jogress_skill_name.mbe/000_Sheet1.csv,30012,820,,II,Напалм II,Напалм II
2,latin_mixed,patch_text01,text/jogress_skill_name.mbe/000_Sheet1.csv,30013,821,,III,Напалм III,Напалм III
2,latin_mixed,patch_text01,text/jogress_skill_name.mbe/000_Sheet1.csv,30022,823,,II,Вспышка пламени II,Вспышка пламени II
2,latin_mixed,patch_text01,text/jogress_skill_name.mbe/000_Sheet1.csv,30023,824,,III,Вспышка пламени III,Вспышка пламени III
2,latin_mixed,patch_text01,text/jogress_skill_name.mbe/000_Sheet1.csv,30032,826,,II,Падение Магмы II,Падение Магмы II
2,latin_mixed,patch_text01,text/jogress_skill_name.mbe/000_Sheet1.csv,30033,827,,III,Магмопад III,Магмопад III
2,latin_mixed,patch_text01,text/jogress_skill_name.mbe/000_Sheet1.csv,30035,829,,II,Пламенный всполох II,Пламенный всполох II
2,latin_mixed,patch_text01,text/jogress_skill_name.mbe/000_Sheet1.csv,30036,830,,III,Пламенный всполох III,Пламенный всполох III
2,latin_mixed,patch_text01,text/jogress_skill_name.mbe/000_Sheet1.csv,30042,832,,II,Давление воды II,Давление воды II
2,latin_mixed,patch_text01,text/jogress_skill_name.mbe/000_Sheet1.csv,30043,833,,III,Водяное давление III,Водяное давление III
2,latin_mixed,patch_text01,text/jogress_skill_name.mbe/000_Sheet1.csv,30052,835,,II,Гидро - Вода II,Гидро - Вода II
2,latin_mixed,patch_text01,text/jogress_skill_name.mbe/000_Sheet1.csv,30053,836,,III,Гидровода III,Гидровода III
2,latin_mixed,patch_text01,text/jogress_skill_name.mbe/000_Sheet1.csv,30062,838,,II,Океанская волна II,Океанская волна II
2,latin_mixed,patch_text01,text/jogress_skill_name.mbe/000_Sheet1.csv,30063,839,,III,Океанская волна III,Океанская волна III
2,latin_mixed,patch_text01,text/jogress_skill_name.mbe/000_Sheet1.csv,30065,841,,II,Приливный поток II,Приливный поток II
2,latin_mixed,patch_text01,text/jogress_skill_name.mbe/000_Sheet1.csv,30066,842,,III,Приливный поток III,Приливный поток III
2,latin_mixed,patch_text01,text/jogress_skill_name.mbe/000_Sheet1.csv,30072,844,,II,Серповидный Лист II,Серповидный Лист II
2,latin_mixed,patch_text01,text/jogress_skill_name.mbe/000_Sheet1.csv,30073,845,,III,Серповидный лист III,Серповидный лист III
2,latin_mixed,patch_text01,text/jogress_skill_name.mbe/000_Sheet1.csv,30082,847,,II,Удар шипом II,Удар шипом II
2,latin_mixed,patch_text01,text/jogress_skill_name.mbe/000_Sheet1.csv,30083,848,,III,Удар шипами III,Удар шипами III
2,latin_mixed,patch_text01,text/jogress_skill_name.mbe/000_Sheet1.csv,30092,850,,II,Рунический Лес II,Рунический Лес II
2,latin_mixed,patch_text01,text/jogress_skill_name.mbe/000_Sheet1.csv,30093,851,,III,Рунический лес III,Рунический лес III
2,latin_mixed,patch_text01,text/jogress_skill_name.mbe/000_Sheet1.csv,30095,853,,II,Игольчатый завод II,Игольчатый завод II
2,latin_mixed,patch_text01,text/jogress_skill_name.mbe/000_Sheet1.csv,30096,854,,III,Игольчатое растение III,Игольчатое растение III
2,latin_mixed,patch_text01,text/jogress_skill_name.mbe/000_Sheet1.csv,30102,856,,II,Край сосульки II,Край сосульки II
2,latin_mixed,patch_text01,text/jogress_skill_name.mbe/000_Sheet1.csv,30103,857,,III,Ледяная кромка III,Ледяная кромка III
2,latin_mixed,patch_text01,text/jogress_skill_name.mbe/000_Sheet1.csv,30112,859,,II,Замороженная Пуля II,Замороженная Пуля II
2,latin_mixed,patch_text01,text/jogress_skill_name.mbe/000_Sheet1.csv,30113,860,,III,Ледяная пуля III,Ледяная пуля III
2,latin_mixed,patch_text01,text/jogress_skill_name.mbe/000_Sheet1.csv,30122,862,,II,Смертельная Метель II,Смертельная Метель II
2,latin_mixed,patch_text01,text/jogress_skill_name.mbe/000_Sheet1.csv,30123,863,,III,Смертельная метель III,Смертельная метель III
2,latin_mixed,patch_text01,text/jogress_skill_name.mbe/000_Sheet1.csv,30125,865,,II,Алмазная Пыль II,Алмазная Пыль II
2,latin_mixed,patch_text01,text/jogress_skill_name.mbe/000_Sheet1.csv,30126,866,,III,Алмазная пыль III,Алмазная пыль III
2,latin_mixed,patch_text01,text/jogress_skill_name.mbe/000_Sheet1.csv,30132,868,,II,Перерыв в работе наномашины II,Перерыв в работе наномашины II
2,latin_mixed,patch_text01,text/jogress_skill_name.mbe/000_Sheet1.csv,30133,869,,III,Сбой наномашин III,Сбой наномашин III
2,latin_mixed,patch_text01,text/jogress_skill_name.mbe/000_Sheet1.csv,30142,871,,II,Ударная плазма II,Ударная плазма II
2,latin_mixed,patch_text01,text/jogress_skill_name.mbe/000_Sheet1.csv,30143,872,,III,Ударная плазма III,Ударная плазма III
2,latin_mixed,patch_text01,text/jogress_skill_name.mbe/000_Sheet1.csv,30152,874,,II,Падение Грома II,Падение Грома II
2,latin_mixed,patch_text01,text/jogress_skill_name.mbe/000_Sheet1.csv,30153,875,,III,Громопад III,Громопад III
2,latin_mixed,patch_text01,text/jogress_skill_name.mbe/000_Sheet1.csv,30155,877,,II,Молниеносный Коготь II,Молниеносный Коготь II
2,latin_mixed,patch_text01,text/jogress_skill_name.mbe/000_Sheet1.csv,30156,878,,III,Молниеносный коготь III,Молниеносный коготь III
2,latin_mixed,patch_text01,text/jogress_skill_name.mbe/000_Sheet1.csv,30162,880,,II,Кометный Молот II,Кометный Молот II
2,latin_mixed,patch_text01,text/jogress_skill_name.mbe/000_Sheet1.csv,30163,881,,III,Кометный молот III,Кометный молот III
2,latin_mixed,patch_text01,text/jogress_skill_name.mbe/000_Sheet1.csv,30172,883,,II,Гея Бластер II,Гея Бластер II
2,latin_mixed,patch_text01,text/jogress_skill_name.mbe/000_Sheet1.csv,30173,884,,III,Бластер Геи III,Бластер Геи III
2,latin_mixed,patch_text01,text/jogress_skill_name.mbe/000_Sheet1.csv,30182,886,,II,Потрясающее Землетрясение II,Потрясающее Землетрясение II
2,latin_mixed,patch_text01,text/jogress_skill_name.mbe/000_Sheet1.csv,30183,887,,III,Сокрушительное землетрясение III,Сокрушительное землетрясение III
2,latin_mixed,patch_text01,text/jogress_skill_name.mbe/000_Sheet1.csv,30185,889,,II,Каменный Скол II,Каменный Скол II
2,latin_mixed,patch_text01,text/jogress_skill_name.mbe/000_Sheet1.csv,30186,890,,III,Каменный рассекатель III,Каменный рассекатель III
2,latin_mixed,patch_text01,text/jogress_skill_name.mbe/000_Sheet1.csv,30192,892,,II,Коготь Ветра II,Коготь Ветра II
2,latin_mixed,patch_text01,text/jogress_skill_name.mbe/000_Sheet1.csv,30193,893,,III,Коготь ветра III,Коготь ветра III
2,latin_mixed,patch_text01,text/jogress_skill_name.mbe/000_Sheet1.csv,30202,895,,II,Звуковой Выстрел II,Звуковой Выстрел II
2,latin_mixed,patch_text01,text/jogress_skill_name.mbe/000_Sheet1.csv,30203,896,,III,Звуковой выстрел III,Звуковой выстрел III
2,latin_mixed,patch_text01,text/jogress_skill_name.mbe/000_Sheet1.csv,30212,898,,II,Штормовой ветер II,Штормовой ветер II
2,latin_mixed,patch_text01,text/jogress_skill_name.mbe/000_Sheet1.csv,30213,899,,III,Штормовой ветер III,Штормовой ветер III
2,latin_mixed,patch_text01,text/jogress_skill_name.mbe/000_Sheet1.csv,30215,901,,II,Буря II,Буря II
2,latin_mixed,patch_text01,text/jogress_skill_name.mbe/000_Sheet1.csv,30216,902,,III,Буря III,Буря III
2,latin_mixed,patch_text01,text/jogress_skill_name.mbe/000_Sheet1.csv,30222,904,,II,Раздавливающее Лезвие II,Раздавливающее Лезвие II
2,latin_mixed,patch_text01,text/jogress_skill_name.mbe/000_Sheet1.csv,30223,905,,III,Сокрушительный клинок III,Сокрушительный клинок III
2,latin_mixed,patch_text01,text/jogress_skill_name.mbe/000_Sheet1.csv,30232,907,,II,Двигатель Металлический II,Двигатель Металлический II
