priority,score,package,file,key,current_text,latin_words
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,24001,Dragon Impulse,"Dragon, Impulse"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,24021,Eradication Gears,"Eradication, Gears"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,24041,Oblivion Bird,"Oblivion, Bird"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,24071,Metal Meteor,"Metal, Meteor"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,24101,Pit Bomb,"Pit, Bomb"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,24121,Smiley Bomb,"Smiley, Bomb"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,24131,Energy Bomb,"Energy, Bomb"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,24192,Giga Death,"Giga, Death"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,24211,EDEN's Javelin,"EDEN's, Javelin"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,24212,Sefirot Crystal,"Sefirot, Crystal"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,24231,Dimension Scissor,"Dimension, Scissor"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,24241,Howling Crusher,"Howling, Crusher"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,24242,Infinity Arrow,"Infinity, Arrow"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,24252,Izuna,Izuna
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,24261,Atomic Ray,"Atomic, Ray"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,24271,Trump Sword,"Trump, Sword"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,24281,Puppet Pummel,"Puppet, Pummel"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,24291,Smile Warhead,"Smile, Warhead"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,24311,Tomahawk Stinger,"Tomahawk, Stinger"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,24351,Divine Atonement,"Divine, Atonement"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,24352,Purgatorial Flame,"Purgatorial, Flame"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,24391,Eternal Nightmare,"Eternal, Nightmare"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,24402,Phantom Blade,"Phantom, Blade"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,24502,Sorrow Blue,"Sorrow, Blue"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,24511,Brain Rupture,"Brain, Rupture"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,24512,Planet Destroyer,"Planet, Destroyer"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,24521,Hyper Heat,"Hyper, Heat"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,24522,Bunmawashi,Bunmawashi
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,24531,Fire Tornado,"Fire, Tornado"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,24541,Turbo Stinger,"Turbo, Stinger"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,24551,Mature Poop,"Mature, Poop"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,24561,Justice Bullet,"Justice, Bullet"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,24581,Knuckle Beater,"Knuckle, Beater"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,24611,Spiral Bone,"Spiral, Bone"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,24652,Daredevil Break,"Daredevil, Break"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,24661,Metal Drop,"Metal, Drop"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,24741,Lizard Dance,"Lizard, Dance"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,24791,Bowling Storm,"Bowling, Storm"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,24841,Spike Buster,"Spike, Buster"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,24891,Red Reamer,"Red, Reamer"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,24892,Gaia Brave,"Gaia, Brave"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,24901,Raddle Star,"Raddle, Star"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,24902,Cool Edge,"Cool, Edge"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,24911,Spirited Claws,"Spirited, Claws"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,24921,Rodeo Bullet,"Rodeo, Bullet"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,24922,Deep Forest,"Deep, Forest"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,24923,Rodeo Bullet,"Rodeo, Bullet"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,25101,Soap Flower,"Soap, Flower"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,25141,Air Bubbles,"Air, Bubbles"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,25151,Fox Tail,"Fox, Tail"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,25481,Holy Shot,"Holy, Shot"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,25631,Sparkling Thunder,"Sparkling, Thunder"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,25641,Sparkling Thunder,"Sparkling, Thunder"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,25671,Poison Bubbles,"Poison, Bubbles"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,25731,Downward Cleave,"Downward, Cleave"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,25751,Sunburst Dance,"Sunburst, Dance"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,25761,Digital Bomb,"Digital, Bomb"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,25771,Shama Hammer,"Shama, Hammer"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,25791,Evil Hurricane,"Evil, Hurricane"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,25801,Snow Punch,"Snow, Punch"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,25821,Lullaby Bubble,"Lullaby, Bubble"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,25841,Soul Chopper,"Soul, Chopper"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,25861,Brown Stingers,"Brown, Stingers"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,25881,Tusk Strikes,"Tusk, Strikes"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,25901,Sludge,Sludge
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,25921,Venom Blast,"Venom, Blast"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,25941,Spiral Edge,"Spiral, Edge"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,25951,Rock Fist,"Rock, Fist"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,25971,Shadow Sickle,"Shadow, Sickle"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,25981,Slamming Tusk,"Slamming, Tusk"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,26001,Venom Infusion,"Venom, Infusion"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,26011,Baluluna Gale,"Baluluna, Gale"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,26021,Blast Fire,"Blast, Fire"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,26032,Final Crest,"Final, Crest"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,26041,Eclipse Finger,"Eclipse, Finger"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,26042,Calydon Arcus,"Calydon, Arcus"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,26051,Stinger Surprise,"Stinger, Surprise"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,26061,Strike Fishing,"Strike, Fishing"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,26071,Fungus Crusher,"Fungus, Crusher"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,26101,Pummel Peck,"Pummel, Peck"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,26141,Golden Ripper,"Golden, Ripper"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,26151,Twinkle Beam,"Twinkle, Beam"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,26171,Destruction Trigger,"Destruction, Trigger"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,26211,Hyper Cannon,"Hyper, Cannon"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,26221,Super Slap,"Super, Slap"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,26231,Tropical Beak,"Tropical, Beak"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,26261,Crazy Giggle,"Crazy, Giggle"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,26271,Spider Shooter,"Spider, Shooter"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,26291,Glare Eye,"Glare, Eye"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,26301,Data Crusher,"Data, Crusher"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,26311,Nail Scratch,"Nail, Scratch"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,26321,Catastrophe Cannon,"Catastrophe, Cannon"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,26691,Atomic Inferno,"Atomic, Inferno"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,26751,Starlight Velocity,"Starlight, Velocity"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,26761,Pyro Punch,"Pyro, Punch"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,26771,Firedrake Strike,"Firedrake, Strike"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,26772,Pyro Dragons,"Pyro, Dragons"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,26781,Machinegun Destroyer,"Machinegun, Destroyer"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,26791,Corona Blaster,"Corona, Blaster"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,26811,Speed Star,"Speed, Star"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,26821,Rock Soul,"Rock, Soul"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,26832,Flame Cannon,"Flame, Cannon"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,26871,Fifth Rush,"Fifth, Rush"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,26882,Table Flip,"Table, Flip"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,26971,Twenty Dive,"Twenty, Dive"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,26981,Vantheon,Vantheon
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,26991,Blinded,Blinded
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,27011,Terrier Tornado,"Terrier, Tornado"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,27021,Kunai Wing,"Kunai, Wing"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,27041,Destruction Crush,"Destruction, Crush"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,27051,Ninja Blade,"Ninja, Blade"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,27061,Feather Slash,"Feather, Slash"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,27071,Diamond Shell,"Diamond, Shell"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,27081,Plastic Blaze,"Plastic, Blaze"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,27101,Dumdum Uppercut,"Dumdum, Uppercut"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,27111,Tail Hammer,"Tail, Hammer"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,27161,Flaming Fist,"Flaming, Fist"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,27181,Berserk Sword,"Berserk, Sword"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,27191,Desolation Claw,"Desolation, Claw"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,27201,Top Gun,"Top, Gun"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,27211,Savage Emperor,"Savage, Emperor"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,27221,Golden Triangle,"Golden, Triangle"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,27231,Disaster Blaster,"Disaster, Blaster"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,27241,Brachio Bubble,"Brachio, Bubble"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,27261,Pandora Dialogue,"Pandora, Dialogue"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,27271,Nitro Stinger,"Nitro, Stinger"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,27281,Shiny Ring,"Shiny, Ring"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,27291,Hyper Smell,"Hyper, Smell"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,27301,Frost Claw,"Frost, Claw"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,27311,Bunny Blades,"Bunny, Blades"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,27341,Waltz's End,"Waltz's, End"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,27351,Heaven's Judgment,"Heaven's, Judgment"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,27352,Lightning Spear,"Lightning, Spear"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,27371,Justice Kick,"Justice, Kick"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,27372,Accel Arm,"Accel, Arm"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,27373,Critical Arm,"Critical, Arm"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,27374,Blitz Arm,"Blitz, Arm"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,27375,Trinity Arm,"Trinity, Arm"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,27381,Wyvern's Breath,"Wyvern's, Breath"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,27382,Dragon's Roar,"Dragon's, Roar"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,27383,Dragon's Roar,"Dragon's, Roar"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,27411,Burst Shot,"Burst, Shot"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,27412,Giant Missile,"Giant, Missile"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,27422,Serpent Ruin,"Serpent, Ruin"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,27423,Serpent Cure,"Serpent, Cure"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,27431,Vulcan Crusher,"Vulcan, Crusher"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,27441,Will-O'-Wisp Slash,"Will-O'-Wisp, Slash"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,27451,Mach Stinger V,"Mach, Stinger"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,27471,Strike Roll,"Strike, Roll"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,27472,Madness Merry-Go-Round,"Madness, Merry-Go-Round"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,27481,Chaos Degradation,"Chaos, Degradation"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,27482,Holy Desire,"Holy, Desire"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,27483,Dark Despair,"Dark, Despair"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,27501,Blazing Ice,"Blazing, Ice"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,27511,Golden Triangle,"Golden, Triangle"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,27531,Dark Pupil,"Dark, Pupil"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,27542,Illuminator,Illuminator
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,27551,Crystal Cloud,"Crystal, Cloud"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,27561,Galactic Flare,"Galactic, Flare"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,27581,Iceball Bomb,"Iceball, Bomb"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,27591,Great Weight,"Great, Weight"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,27601,Destruction Grenade,"Destruction, Grenade"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,27701,Striver Cannon,"Striver, Cannon"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,27711,Dark Roar,"Dark, Roar"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,27712,Gigastick Lance,"Gigastick, Lance"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,27721,Bancho Blade,"Bancho, Blade"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,27722,Dark Prominence,"Dark, Prominence"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,27731,Fenrir Sword,"Fenrir, Sword"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,27732,Aurvandil's Arrow,"Aurvandil's, Arrow"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,27741,Lightning Spear,"Lightning, Spear"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,27742,Heaven's Judgment,"Heaven's, Judgment"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,27752,Death Slinger,"Death, Slinger"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,27781,Mourning Dance,"Mourning, Dance"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,27782,Lightning Thrust,"Lightning, Thrust"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,28021,Finger Bomb,"Finger, Bomb"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,28022,Holy Flare,"Holy, Flare"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,28023,Purifying Light,"Purifying, Light"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,28042,Loathsome Fate,"Loathsome, Fate"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,28045,Chrono Devolution,"Chrono, Devolution"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,28048,Loathsome Fate,"Loathsome, Fate"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,28061,Pulse Gun,"Pulse, Gun"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,28062,Grenade Launcher,"Grenade, Launcher"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,28441,Whirlpool Spin,"Whirlpool, Spin"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,29061,All-Out Bombardment,"All-Out, Bombardment"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,29071,All-Out Bombardment,"All-Out, Bombardment"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,29081,Lightning Javelin,"Lightning, Javelin"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,29091,Lightning Javelin,"Lightning, Javelin"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,29121,Hell Slicer,"Hell, Slicer"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,29122,Marionette Abomination,"Marionette, Abomination"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,29131,Rampage,Rampage
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,29132,Roar,Roar
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,29133,Tail Swing,"Tail, Swing"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,29151,Senjin Kishinzan,"Senjin, Kishinzan"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,29161,Hell Slicer,"Hell, Slicer"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,29162,Marionette Abomination,"Marionette, Abomination"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,29211,Ruthless Charge,"Ruthless, Charge"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,29262,Harden,Harden
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,29263,Lightning Strike,"Lightning, Strike"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,29268,Thunder Charge,"Thunder, Charge"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,29291,Senjin Kishinzan,"Senjin, Kishinzan"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,29301,Senjin Kishinzan,"Senjin, Kishinzan"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,29561,Titanic Charge,"Titanic, Charge"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,30011,Wolkenapalm I,Wolkenapalm
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,30021,Burst Flame I,"Burst, Flame"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,30022,Burst Flame II,"Burst, Flame"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,30023,Burst Flame III,"Burst, Flame"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,30031,Magma Fall I,"Magma, Fall"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,30032,Magma Fall II,"Magma, Fall"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,30033,Magma Fall III,"Magma, Fall"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,30041,Aqua Pressure I,"Aqua, Pressure"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,30042,Aqua Pressure II,"Aqua, Pressure"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,30043,Aqua Pressure III,"Aqua, Pressure"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,30051,Hydro Water I,"Hydro, Water"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,30052,Hydro Water II,"Hydro, Water"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,30053,Hydro Water III,"Hydro, Water"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,30061,Ocean Wave I,"Ocean, Wave"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,30062,Ocean Wave II,"Ocean, Wave"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,30063,Ocean Wave III,"Ocean, Wave"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,30064,Tidal Stream I,"Tidal, Stream"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,30065,Tidal Stream II,"Tidal, Stream"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,30066,Tidal Stream III,"Tidal, Stream"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,30071,Crescent Leaf I,"Crescent, Leaf"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,30072,Crescent Leaf II,"Crescent, Leaf"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,30073,Crescent Leaf III,"Crescent, Leaf"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,30081,Thorn Strike I,"Thorn, Strike"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,30082,Thorn Strike II,"Thorn, Strike"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,30083,Thorn Strike III,"Thorn, Strike"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,30091,Rune Forest I,"Rune, Forest"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,30092,Rune Forest II,"Rune, Forest"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,30093,Rune Forest III,"Rune, Forest"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,30094,Needle Plant I,"Needle, Plant"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,30095,Needle Plant II,"Needle, Plant"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,30096,Needle Plant III,"Needle, Plant"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,30101,Icicle Edge I,"Icicle, Edge"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,30102,Icicle Edge II,"Icicle, Edge"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,30103,Icicle Edge III,"Icicle, Edge"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,30111,Frozen Bullet I,"Frozen, Bullet"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,30112,Frozen Bullet II,"Frozen, Bullet"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,30113,Frozen Bullet III,"Frozen, Bullet"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,30121,Lethal Blizzard I,"Lethal, Blizzard"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,30122,Lethal Blizzard II,"Lethal, Blizzard"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,30123,Lethal Blizzard III,"Lethal, Blizzard"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,30124,Diamond Dust I,"Diamond, Dust"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,30125,Diamond Dust II,"Diamond, Dust"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,30126,Diamond Dust III,"Diamond, Dust"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,30131,Nanomachine Break I,"Nanomachine, Break"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,30132,Nanomachine Break II,"Nanomachine, Break"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,30133,Nanomachine Break III,"Nanomachine, Break"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,30141,Shock Plasma I,"Shock, Plasma"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,30142,Shock Plasma II,"Shock, Plasma"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,30143,Shock Plasma III,"Shock, Plasma"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,30151,Thunder Fall I,"Thunder, Fall"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,30152,Thunder Fall II,"Thunder, Fall"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,30153,Thunder Fall III,"Thunder, Fall"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,30154,Lightning Claw I,"Lightning, Claw"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,30155,Lightning Claw II,"Lightning, Claw"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,30156,Lightning Claw III,"Lightning, Claw"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,30161,Comet Hammer I,"Comet, Hammer"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,30162,Comet Hammer II,"Comet, Hammer"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,30163,Comet Hammer III,"Comet, Hammer"
low,3,app_text01,text/skill_name.mbe/000_Sheet1.csv,30171,Gaia Blaster I,"Gaia, Blaster"
