package,file,speaker,speaker_name,dialogue_rows,observed_ru_gender,male_first_person_forms,female_first_person_forms,source_pronoun_gender,source_male_evidence,source_female_evidence,source_samples
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_LOCOMON,Локомон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_LOPMON,Лопмон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_LOTOSMON,Лотусмон,5,female,0,1,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_LUCEMON_SM,Люцимон: режим Сатаны,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_LUNAMON,Лунамон,5,female,0,1,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_MACHGAOGAMON,Мах Гаогамон,5,male,1,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_MAGNAGARURUMON,Магна Гарурумон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_MAGNAMON,Магнамон,5,unknown,0,0,unknown,0,0,
patch_text01,message/s110_211.mbe/000_Sheet1.csv,char_MAGNAMON,Магнамон,5,male,1,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_MAMEMON,Мамемон,5,male,2,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_MARINEANGEMON,Маринангемон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_MARSMON,Марсмон,5,male,1,0,unknown,0,0,
patch_text01,message/m320.mbe/000_Sheet1.csv,char_MARSMON,Марсмон,5,unknown,0,0,male,2,0,"Marsmon took Callismon's plea to heart—it was the first time his older brother ever depended on him for anything. || Carrying on his brother's wishes, Marsmon swore to protect the world alongside his new friends."
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_MEDIEVALDUKEMON,Средневековый Дюкмон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_MEGADRAMON,Мегадрамон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_MEGAGROWLMON,Мегало Граумон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_MEGASEADRAMON,Мега Сидрамон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_MEGIDRAMON,Мегидрамон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_MERAMON,Мерамон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_MERCURYMON,Меркуримон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_MERVAMON,Мервамон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_METALETEMON,Металл Этемон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_METALGARURUMON,Метал Гарурумон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_METALGREYMON,Металл Греймон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_METALMAMEMON,Металл Мамемон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_METALSEADRAMON,Металл Сидрамон,5,male,1,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_MINERVAMON,Минервамон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_MIRAGEGAOGAMON,Мираж Гаогамон,5,male,1,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_MIRAGEGAOGAMON_BM,Мираж Гаогамон: Взрывной режим,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_MOCHIMON,Мотимон,5,male,1,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_MOJYAMON,Моджамон,5,male,1,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_MONZAEMON,Мондзаэмон,5,male,2,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_MUCHOMON,Мучомон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_MUGENDRAMON,Мугендрамон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_MUMMYMON,Мумимон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_MUSHMON,Машмон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_NEFERTIMON,Нефертимон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_NEPTUNEMON,Нептунмон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_NUMEMON,Нумемон,5,male,1,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_OCTMON,Октомон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_OMEGAMON,Омегамон,5,male,1,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_OMEGASHOUTMON,Омега Шаутмон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_OPHANIMON,Офанимон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_ORGEMON,Оргмон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_OTAMAMON,Отамамон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_PAILDRAMON,Пейлдрамон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_PALMON,Пальмон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_PANJYAMON,Панджамон,5,male,1,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_PARROTMON,Пэрротмон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_PATAMON,Патамон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_PECKMON,Пекмон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_PEGASMON,Пегасмон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_PENMON,Пинмон,5,male,2,0,unknown,0,0,
patch_text01,message/rumor_npc.mbe/000_Sheet1.csv,char_PENMON,Пинмон,5,unknown,0,0,unknown,0,0,
patch_text01,message/d09.mbe/000_Sheet1.csv,char_PHARAOHMON,Фараомон,5,male,1,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_PICKLEMON,Пикмон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_PICODEVIMON,Пико Девимон,5,male,1,0,unknown,0,0,
patch_text01,message/rumor_npc.mbe/000_Sheet1.csv,char_PICODEVIMON,Пико Девимон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_PIEDMON,Пьемон,5,male,1,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_PINOCHIMON,Пиноккимон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_PIYOMON,Пиёмон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_PLESIOMON,Плезиомон,5,male,1,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_PLOTMON,Плотмон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_PLUTOMON,Плутомон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_POYOMON,Поёмон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_PUKAMON,Пукамон,5,male,1,0,unknown,0,0,
patch_text01,message/m410.mbe/000_Sheet1.csv,char_PUMPMON,Пампмон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_PUNIMON,Пунимон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_PYOCOMON,Пьёкомон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_RAPIDMON,Рэпидмон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_RAVEMON,Равемон,5,male,1,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_RAVEMON_BM,Равемон: Взрывной режим,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_RENAMON,Ренамон,5,male,1,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_REPPAMON,Реппамон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_RIZEGREYMON,Райз Греймон,5,male,1,0,unknown,0,0,
patch_text01,message/d04.mbe/000_Sheet1.csv,char_ROSEMON,Роузмон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_ROSEMON,Роузмон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_ROSEMON_BM,Роузмон: Взрывной режим,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_RUSTTYRANOMON,РастТиранномон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_SEADRAMON,Сидрамон,5,male,1,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_SERAPHIMON,Серафимон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_SHAKKOUMON,Шаккумон,5,male,2,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_SHAKOMON,Сякомон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_SHAWUJINMON,Шауджинмон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_SHINEGREYMON,Шайн Греймон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_SHOUTMON,Шаутмон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_SHURIMON,Сюримон,5,male,1,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_SILPHYMON,Сильфимон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_SIRENMON,Сиренмон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_SKULLBALUCHIMON,Скалл Балухимон,5,male,1,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_SLEIPMON,Слейпмон,5,unknown,0,0,unknown,0,0,
patch_text01,message/s110_211.mbe/000_Sheet1.csv,char_SLEIPMON,Слейпмон,5,male,1,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_SOLARMON,Солармон,5,unknown,0,0,unknown,0,0,
patch_text01,message/d04.mbe/000_Sheet1.csv,char_STINGMON,Стингмон,5,unknown,0,0,female,0,1,"Haven't heard a peep since she went after Stingmon... But, knowing Lilamon, I'm sure she's doing fine!"
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_STINGMON,Стингмон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_SUNFLOWMON,Санфлаумон,5,unknown,0,0,unknown,0,0,
patch_text01,message/d12.mbe/000_Sheet1.csv,char_SUPERSTARMON,Суперстармон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_SUPERSTARMON,Суперстармон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_TAILMON,Тейлмон,5,female,0,1,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_TANEMON,Танэмон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_TANKMON,Танкмон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_TENTOMON,Тентомон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_TERRIERMON,Терьермон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_TITAMON,Титамон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_TOGEMON,Тогэмон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_TOKOMON,Токомон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_TONOSAMAGEKOMON,Тоносама Гэкомон,5,unknown,0,0,unknown,0,0,
patch_text01,message/d02.mbe/000_Sheet1.csv,char_TOYAGUMON,Той Агумон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_TUCHIDARUMON,Цучидарумон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_TUNOMON,Цуномон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_TYILINMON,Цилиньмон,5,male,1,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_TYRANNOMON,Тиранномон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_TYRANTKABUTERIMON,Тиран Кабутеримон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_TYUMON,Тюмон,5,unknown,0,0,unknown,0,0,
patch_text01,message/m340.mbe/000_Sheet1.csv,char_TYUMON,Тюмон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_ULFORCEVDRAMON,Алфорс Ви-драмон,5,unknown,0,0,unknown,0,0,
patch_text01,message/s110_211.mbe/000_Sheet1.csv,char_ULFORCEVDRAMON,Алфорс Ви-драмон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_ULTIMATEBRAKIMON,УльтимейтБрахимон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_V-DRAMON,Ви-драмон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_V-MON,Ви-мон,5,male,1,0,unknown,0,0,
patch_text01,message/rumor_npc.mbe/000_Sheet1.csv,char_VADEMON,Вейдмон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_VAMDEMON,Вамдемон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_VEGIMON,Вегимон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_VENUSMON,Венусмон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_VIKEMON,Викемон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_VRITRAMON,Вритрамон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_VULCANUSMON,Вулканусмон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_WARGREYMON,Вор Греймон,5,unknown,0,0,unknown,0,0,
patch_text01,message/d03.mbe/000_Sheet1.csv,char_WARUSEADRAMON,ВарСидрамон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_WARUSEADRAMON,ВарСидрамон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_WASPMON,Васпмон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_WEREGARURUMON,ВерГарурумон,5,male,1,0,unknown,0,0,
patch_text01,message/s110_100.mbe/000_Sheet1.csv,char_WEREGARURUMON,ВерГарурумон,5,male,2,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_WHAMON,Уэмон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_WOLFMON,Вольфмон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_WOODMON,Вудмон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_WORMMON,Ворммон,5,male,1,0,unknown,0,0,
patch_text01,message/d05.mbe/000_Sheet1.csv,char_XV-MON,ИксВи-мон,5,male,1,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_XV-MON,ИксВи-мон,5,male,1,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_YUKIDARUMON,Юкидарумон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_YUNIMON,Юнимон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_ZUDOMON,Зудомон,5,unknown,0,0,unknown,0,0,
patch_text01,message/h03.mbe/000_Sheet1.csv,char_AEGIOMON,Эгиомон,4,male,1,0,unknown,0,0,
addcont_03_text01,message/d340.mbe/000_Sheet1.csv,char_ALPHAMON,Альфамон,4,unknown,0,0,unknown,0,0,
patch_text01,message/s110_211.mbe/000_Sheet1.csv,char_ALPHAMON,Альфамон,4,male,1,0,unknown,0,0,
patch_text01,message/d06.mbe/000_Sheet1.csv,char_ANGEWOMON,Ангевумон,4,unknown,0,0,unknown,0,0,
patch_text01,message/d02.mbe/000_Sheet1.csv,char_AVENGEKIDMON,АвенжКидмон,4,male,1,0,unknown,0,0,
patch_text01,message/field_text.mbe/000_Sheet1.csv,char_BAKEMON,Бакэмон,4,unknown,0,0,unknown,0,0,
patch_text01,message/rumor_npc.mbe/000_Sheet1.csv,char_BAKEMON,Бакэмон,4,male,1,0,unknown,0,0,
patch_text01,message/d02.mbe/000_Sheet1.csv,char_BETAMON,Бэтамон,4,unknown,0,0,unknown,0,0,
patch_text01,message/rumor_npc.mbe/000_Sheet1.csv,char_BIGMAMEMON,Биг Мамемон,4,unknown,0,0,unknown,0,0,
patch_text01,message/d05.mbe/000_Sheet1.csv,char_BLIMPMON,Блимпмон,4,unknown,0,0,unknown,0,0,
patch_text01,message/s095_078.mbe/000_Sheet1.csv,char_BLIMPMON,Блимпмон,4,male,1,0,unknown,0,0,
patch_text01,message/d04.mbe/000_Sheet1.csv,char_CENTALMON,Кенталмон,4,unknown,0,0,unknown,0,0,
patch_text01,message/d04.mbe/000_Sheet1.csv,char_DELUMON,Делюмон,4,unknown,0,0,unknown,0,0,
patch_text01,message/field_text.mbe/000_Sheet1.csv,char_DEVIMON,Девимон,4,unknown,0,0,unknown,0,0,
patch_text01,message/m440.mbe/000_Sheet1.csv,char_DIANAMON,Дианамон,4,unknown,0,0,unknown,0,0,
patch_text01,message/d02.mbe/000_Sheet1.csv,char_DINOHUMON,Динохьюмон,4,unknown,0,0,unknown,0,0,
patch_text01,message/d02.mbe/000_Sheet1.csv,char_DRACOMON,Дракомон,4,unknown,0,0,unknown,0,0,
patch_text01,message/field_text.mbe/000_Sheet1.csv,char_DRACUMON,Дракумон,4,unknown,0,0,unknown,0,0,
patch_text01,message/m060.mbe/000_Sheet1.csv,char_ELECMON,Элекмон,4,unknown,0,0,unknown,0,0,
patch_text01,message/rumor_npc.mbe/000_Sheet1.csv,char_FLORAMON,Флорамон,4,unknown,0,0,unknown,0,0,
patch_text01,message/d09.mbe/000_Sheet1.csv,char_FUGAMON,Фугамон,4,male,1,0,unknown,0,0,
patch_text01,message/m190.mbe/000_Sheet1.csv,char_FUGAMON,Фугамон,4,unknown,0,0,unknown,0,0,
patch_text01,message/s110_090.mbe/000_Sheet1.csv,char_GABUMON,Габумон,4,unknown,0,0,unknown,0,0,
patch_text01,message/s110_211.mbe/000_Sheet1.csv,char_GABUMON,Габумон,4,male,1,0,unknown,0,0,
patch_text01,message/rumor_npc.mbe/000_Sheet1.csv,char_GAZIMON,Газимон,4,unknown,0,0,unknown,0,0,
patch_text01,message/d02.mbe/000_Sheet1.csv,char_GEKOMON,Гэкомон,4,unknown,0,0,unknown,0,0,
patch_text01,message/d02.mbe/000_Sheet1.csv,char_GERBEMON,Гербемон,4,unknown,0,0,unknown,0,0,
patch_text01,message/d05.mbe/000_Sheet1.csv,char_GERBEMON,Гербемон,4,unknown,0,0,unknown,0,0,
patch_text01,message/rumor_npc.mbe/000_Sheet1.csv,char_GINRYUMON,Джинрюмон,4,unknown,0,0,unknown,0,0,
patch_text01,message/s080_059.mbe/000_Sheet1.csv,char_GOTTSUMON,Готцумон,4,unknown,0,0,unknown,0,0,
patch_text01,message/m190.mbe/000_Sheet1.csv,char_GRANKUWAGAMON,ГранКувагамон,4,unknown,0,0,unknown,0,0,
patch_text01,message/d05.mbe/000_Sheet1.csv,char_HAGURUMON,Хагурумон,4,unknown,0,0,unknown,0,0,
patch_text01,message/m190.mbe/000_Sheet1.csv,char_HYOUGAMON,Хёгамон,4,unknown,0,0,unknown,0,0,
patch_text01,message/m450.mbe/000_Sheet1.csv,char_JUPITERMON,Юпитермон,4,unknown,0,0,unknown,0,0,
patch_text01,message/d02.mbe/000_Sheet1.csv,char_KERAMON,Керамон,4,unknown,0,0,unknown,0,0,
patch_text01,message/d04.mbe/000_Sheet1.csv,char_KIWIMON,Кивимон,4,male,2,0,unknown,0,0,
patch_text01,message/d02.mbe/000_Sheet1.csv,char_KOKUWAMON,Кокувамон,4,unknown,0,0,unknown,0,0,
patch_text01,message/s110_208.mbe/000_Sheet1.csv,char_KOTEMON,Котэмон,4,unknown,0,0,unknown,0,0,
patch_text01,message/m200.mbe/000_Sheet1.csv,char_KUWAGAMON,Кувагамон,4,unknown,0,0,unknown,0,0,
patch_text01,message/d02.mbe/000_Sheet1.csv,char_KUZUHAMON,Кудзухамон,4,unknown,0,0,unknown,0,0,
patch_text01,message/d06.mbe/000_Sheet1.csv,char_KUZUHAMON,Кудзухамон,4,unknown,0,0,unknown,0,0,
patch_text01,message/d07.mbe/000_Sheet1.csv,char_KUZUHAMON,Кудзухамон,4,unknown,0,0,unknown,0,0,
patch_text01,message/d02.mbe/000_Sheet1.csv,char_LADYDEVIMON,Леди Девимон,4,unknown,0,0,unknown,0,0,
patch_text01,message/field_text.mbe/000_Sheet1.csv,char_LADYDEVIMON,Леди Девимон,4,unknown,0,0,unknown,0,0,
patch_text01,message/m160.mbe/000_Sheet1.csv,char_LUNAMON,Лунамон,4,unknown,0,0,unknown,0,0,
patch_text01,message/d09.mbe/000_Sheet1.csv,char_MARINEANGEMON,Маринангемон,4,unknown,0,0,unknown,0,0,
patch_text01,message/d12.mbe/000_Sheet1.csv,char_MARSMON,Марсмон,4,unknown,0,0,unknown,0,0,
patch_text01,message/field_text.mbe/000_Sheet1.csv,char_MASTERBLIMPMON,МастерБлимпмон,4,unknown,0,0,unknown,0,0,
patch_text01,message/d04.mbe/000_Sheet1.csv,char_MEGAGROWLMON,Мегало Граумон,4,male,1,0,unknown,0,0,
patch_text01,message/d04.mbe/000_Sheet1.csv,char_MERAMON,Мерамон,4,unknown,0,0,unknown,0,0,
patch_text01,message/d09.mbe/000_Sheet1.csv,char_MERCURYMON,Меркуримон,4,unknown,0,0,unknown,0,0,
patch_text01,message/d05.mbe/000_Sheet1.csv,char_METALMAMEMON,Металл Мамемон,4,unknown,0,0,unknown,0,0,
patch_text01,message/d09.mbe/000_Sheet1.csv,char_METALSEADRAMON,Металл Сидрамон,4,unknown,0,0,unknown,0,0,
patch_text01,message/d09.mbe/000_Sheet1.csv,char_MOJYAMON,Моджамон,4,unknown,0,0,unknown,0,0,
patch_text01,message/d02.mbe/000_Sheet1.csv,char_MUCHOMON,Мучомон,4,unknown,0,0,unknown,0,0,
patch_text01,message/m120.mbe/000_Sheet1.csv,char_MUSHMON,Машмон,4,unknown,0,0,unknown,0,0,
patch_text01,message/s110_208.mbe/000_Sheet1.csv,char_MUSYAMON,Мусямон,4,unknown,0,0,unknown,0,0,
patch_text01,message/field_text.mbe/000_Sheet1.csv,char_OMEGAMON,Омегамон,4,unknown,0,0,unknown,0,0,
patch_text01,message/d03.mbe/000_Sheet1.csv,char_OTAMAMON,Отамамон,4,unknown,0,0,unknown,0,0,
patch_text01,message/d02.mbe/000_Sheet1.csv,char_OURYUMON,Оурюмон,4,unknown,0,0,unknown,0,0,
patch_text01,message/d02.mbe/000_Sheet1.csv,char_PAILDRAMON,Пейлдрамон,4,male,2,0,male,1,0,"Omigosh, Paildramon is awesome! He was SO cool back there!"
patch_text01,message/s200_148.mbe/000_Sheet1.csv,char_PALMON,Пальмон,4,female,0,1,unknown,0,0,
patch_text01,message/d12.mbe/000_Sheet1.csv,char_PEGASMON,Пегасмон,4,unknown,0,0,male,1,0,I think you should talk to Pegasusmon over there. I heard he has recently seen the disturbance in Shinjuku for himself.
patch_text01,message/m200.mbe/000_Sheet1.csv,char_PEGASMON,Пегасмон,4,unknown,0,0,unknown,0,0,
patch_text01,message/d03.mbe/000_Sheet1.csv,char_PENMON,Пинмон,4,unknown,0,0,unknown,0,0,
patch_text01,message/rumor_npc.mbe/000_Sheet1.csv,char_PICKLEMON,Пикмон,4,unknown,0,0,unknown,0,0,
patch_text01,message/d02.mbe/000_Sheet1.csv,char_PICODEVIMON,Пико Девимон,4,unknown,0,0,unknown,0,0,
patch_text01,message/d03.mbe/000_Sheet1.csv,char_PUKUMON,Пукумон,4,unknown,0,0,unknown,0,0,
patch_text01,message/d05.mbe/000_Sheet1.csv,char_REVOLMON,Револьмон,4,male,1,0,unknown,0,0,
patch_text01,message/d07.mbe/000_Sheet1.csv,char_RUSTTYRANOMON,РастТиранномон,4,unknown,0,0,unknown,0,0,
