priority,category,reason,match,scope,package,file,line,key,speaker,source_en,current_ru
2,layout,очень длинная строка,[Цель: 1 враг] Наносит физическую атаку {is28}{image(ui_icon_skill_000)} Нейтральный силой 80. 100% шанс снизить ЗАЩ на 20% на 3 хода. 50% шанс наложить {is28}{image(ui_icon_btlStatus_012)} Травму.,text,app_text01,text/skill_explanation.mbe/000_Sheet1.csv,124,20802,,"[Цель: 1 враг] Наносит физическую атаку {is28}{image(ui_icon_skill_000)} Нейтральный силой 80. 100% шанс снизить ЗАЩ на 20% на 3 хода. 50% шанс наложить {is28}{image(ui_icon_btlStatus_012)} Травму.
Повышенный урон по целям с особенностью «Неизвестный».","[Цель: 1 враг] Наносит физическую атаку {is28}{image(ui_icon_skill_000)} Нейтральный силой 80. 100% шанс снизить ЗАЩ на 20% на 3 хода. 50% шанс наложить {is28}{image(ui_icon_btlStatus_012)} Травму.
Повышенный урон по целям с особенностью «Неизвестный»."
2,layout,очень длинная строка,Если цель под действием {is28}{image(ui_icon_btlStatus_002)} Смятения/{is28}{image(ui_icon_btlStatus_007)} Хаоса: 25% шанс наложить Мгновенную смерть.,text,app_text01,text/skill_explanation.mbe/000_Sheet1.csv,94,21031,,"[Цель: 1 враг]
Наносит физическую атаку {is28}{image(ui_icon_skill_004)} Вода силой 45.
Если цель под действием {is28}{image(ui_icon_btlStatus_002)} Смятения/{is28}{image(ui_icon_btlStatus_007)} Хаоса: 25% шанс наложить Мгновенную смерть.","[Цель: 1 враг]
Наносит физическую атаку {is28}{image(ui_icon_skill_004)} Вода силой 45.
Если цель под действием {is28}{image(ui_icon_btlStatus_002)} Смятения/{is28}{image(ui_icon_btlStatus_007)} Хаоса: 25% шанс наложить Мгновенную смерть."
2,layout,очень длинная строка,100% шанс снизить получаемый физический/магический урон на 20% на 2 хода. 100% шанс повысить сопротивление {is28}{image(ui_icon_skill_006)} Стали на 2 хода.,text,app_text01,text/skill_explanation.mbe/000_Sheet1.csv,33,21282,,"[Цель: все союзники]
100% шанс снизить получаемый физический/магический урон на 20% на 2 хода. 100% шанс повысить сопротивление {is28}{image(ui_icon_skill_006)} Стали на 2 хода.","[Цель: все союзники]
100% шанс снизить получаемый физический/магический урон на 20% на 2 хода. 100% шанс повысить сопротивление {is28}{image(ui_icon_skill_006)} Стали на 2 хода."
2,layout,очень длинная строка,Если цель под действием {is28}{image(ui_icon_btlStatus_002)} Смятения/{is28}{image(ui_icon_btlStatus_007)} Хаоса: 25% шанс наложить Мгновенную смерть.,text,app_text01,text/skill_explanation.mbe/000_Sheet1.csv,103,21301,,"[Цель: 1 враг]
Наносит физическую атаку {is28}{image(ui_icon_skill_004)} Вода силой 60.
Если цель под действием {is28}{image(ui_icon_btlStatus_002)} Смятения/{is28}{image(ui_icon_btlStatus_007)} Хаоса: 25% шанс наложить Мгновенную смерть.","[Цель: 1 враг]
Наносит физическую атаку {is28}{image(ui_icon_skill_004)} Вода силой 60.
Если цель под действием {is28}{image(ui_icon_btlStatus_002)} Смятения/{is28}{image(ui_icon_btlStatus_007)} Хаоса: 25% шанс наложить Мгновенную смерть."
2,layout,очень длинная строка,Если цель под действием {is28}{image(ui_icon_btlStatus_003)} Паралича/{is28}{image(ui_icon_btlStatus_008)} Обездвиживания: повышенный урон. Повышенный урон по целям с особенностью «Злой».,text,app_text01,text/skill_explanation.mbe/000_Sheet1.csv,115,21691,,"[Цель: 1 враг]
Наносит физическую атаку {is28}{image(ui_icon_skill_005)} Электричество силой 90.
Если цель под действием {is28}{image(ui_icon_btlStatus_003)} Паралича/{is28}{image(ui_icon_btlStatus_008)} Обездвиживания: повышенный урон. Повышенный урон по целям с особенностью «Злой».","[Цель: 1 враг]
Наносит физическую атаку {is28}{image(ui_icon_skill_005)} Электричество силой 90.
Если цель под действием {is28}{image(ui_icon_btlStatus_003)} Паралича/{is28}{image(ui_icon_btlStatus_008)} Обездвиживания: повышенный урон. Повышенный урон по целям с особенностью «Злой»."
2,layout,очень длинная строка,[Цель: 1 враг] Наносит фиксированный урон мощностью 10 х 3 попадания. 100% вероятность снижения на 30% до АТК / ИНТ на 3 хода. Удаляет статусные усиления.,text,app_text01,text/skill_explanation.mbe/000_Sheet1.csv,118,21721,,[Цель: 1 враг] Наносит фиксированный урон мощностью 10 х 3 попадания. 100% вероятность снижения на 30% до АТК / ИНТ на 3 хода. Удаляет статусные усиления.,[Цель: 1 враг] Наносит фиксированный урон мощностью 10 х 3 попадания. 100% вероятность снижения на 30% до АТК / ИНТ на 3 хода. Удаляет статусные усиления.
2,layout,очень длинная строка,[Цель: 1 враг] Наносит физическую атаку {is28}{image(ui_icon_skill_000)} Нейтральный силой 80. Если у цели есть атрибут: повышенный урон. Повышенный урон по целям с особенностью «Минеральный».,text,app_text01,text/skill_explanation.mbe/000_Sheet1.csv,14,21782,,[Цель: 1 враг] Наносит физическую атаку {is28}{image(ui_icon_skill_000)} Нейтральный силой 80. Если у цели есть атрибут: повышенный урон. Повышенный урон по целям с особенностью «Минеральный».,[Цель: 1 враг] Наносит физическую атаку {is28}{image(ui_icon_skill_000)} Нейтральный силой 80. Если у цели есть атрибут: повышенный урон. Повышенный урон по целям с особенностью «Минеральный».
2,layout,очень длинная строка,[Цель: 1 враг] Наносит физическую атаку {is28}{image(ui_icon_skill_010)} Тьма силой 70. Если цель — {is28}{image(ui_icon_type_020)} Данные: повышенный урон.,text,app_text01,text/skill_explanation.mbe/000_Sheet1.csv,56,21852,,"[Цель: 1 враг] Наносит физическую атаку {is28}{image(ui_icon_skill_010)} Тьма силой 70. Если цель — {is28}{image(ui_icon_type_020)} Данные: повышенный урон.
100% шанс снизить сопротивление {is28}{image(ui_icon_skill_010)} Тьме.
Повышенный урон по целям с особенностью «Ангел».","[Цель: 1 враг] Наносит физическую атаку {is28}{image(ui_icon_skill_010)} Тьма силой 70. Если цель — {is28}{image(ui_icon_type_020)} Данные: повышенный урон.
100% шанс снизить сопротивление {is28}{image(ui_icon_skill_010)} Тьме.
Повышенный урон по целям с особенностью «Ангел»."
2,layout,очень длинная строка,[Цель: 1 враг] Наносит физическую атаку {is28}{image(ui_icon_skill_003)} Растения силой 85. Восстанавливает HP/SP на 10% от нанесённого урона.,text,app_text01,text/skill_explanation.mbe/000_Sheet1.csv,54,21881,,"[Цель: 1 враг] Наносит физическую атаку {is28}{image(ui_icon_skill_003)} Растения силой 85. Восстанавливает HP/SP на 10% от нанесённого урона.
100% шанс снизить сопротивление {is28}{image(ui_icon_skill_003)} Растениям.
Повышенный урон по целям с особенностью «Божество».","[Цель: 1 враг] Наносит физическую атаку {is28}{image(ui_icon_skill_003)} Растения силой 85. Восстанавливает HP/SP на 10% от нанесённого урона.
100% шанс снизить сопротивление {is28}{image(ui_icon_skill_003)} Растениям.
Повышенный урон по целям с особенностью «Божество»."
2,layout,очень длинная строка,"[Цель: все враги] Наносит физическую атаку {is28}{image(ui_icon_skill_006)} Сталь силой 35 x 4 уд. Чем ниже SP пользователя, тем меньше урон. Потребляет все SP. Пользователь обездвижен на следующий ход.",text,app_text01,text/skill_explanation.mbe/000_Sheet1.csv,53,21941,,"[Цель: все враги] Наносит физическую атаку {is28}{image(ui_icon_skill_006)} Сталь силой 35 x 4 уд. Чем ниже SP пользователя, тем меньше урон. Потребляет все SP. Пользователь обездвижен на следующий ход.
Повышенный урон по целям с особенностью «Машина».","[Цель: все враги] Наносит физическую атаку {is28}{image(ui_icon_skill_006)} Сталь силой 35 x 4 уд. Чем ниже SP пользователя, тем меньше урон. Потребляет все SP. Пользователь обездвижен на следующий ход.
Повышенный урон по целям с особенностью «Машина»."
2,layout,очень длинная строка,[Цель: все враги] Наносит магическую атаку {is28}{image(ui_icon_skill_000)} Нейтральный силой 80. 50% шанс наложить {is28}{image(ui_icon_btlStatus_008)} Обездвиживание.,text,app_text01,text/skill_explanation.mbe/000_Sheet1.csv,45,23382,,"[Цель: все враги] Наносит магическую атаку {is28}{image(ui_icon_skill_000)} Нейтральный силой 80. 50% шанс наложить {is28}{image(ui_icon_btlStatus_008)} Обездвиживание.
70% шанс снизить ЗАЩ на 20% на 3 хода.
Повышенный урон по целям с особенностью «Святой».","[Цель: все враги] Наносит магическую атаку {is28}{image(ui_icon_skill_000)} Нейтральный силой 80. 50% шанс наложить {is28}{image(ui_icon_btlStatus_008)} Обездвиживание.
70% шанс снизить ЗАЩ на 20% на 3 хода.
Повышенный урон по целям с особенностью «Святой»."
2,layout,очень длинная строка,Если цель под действием {is28}{image(ui_icon_btlStatus_004)} Сна/{is28}{image(ui_icon_btlStatus_009)} Глубокого сна: повышенный урон. Повышенный урон по целям с особенностью «Амфибия».,text,app_text01,text/skill_explanation.mbe/000_Sheet1.csv,108,23761,,"[Цель: 1 враг]
Наносит магическую атаку {is28}{image(ui_icon_skill_000)} Нейтральный силой 90.
Если цель под действием {is28}{image(ui_icon_btlStatus_004)} Сна/{is28}{image(ui_icon_btlStatus_009)} Глубокого сна: повышенный урон. Повышенный урон по целям с особенностью «Амфибия».","[Цель: 1 враг]
Наносит магическую атаку {is28}{image(ui_icon_skill_000)} Нейтральный силой 90.
Если цель под действием {is28}{image(ui_icon_btlStatus_004)} Сна/{is28}{image(ui_icon_btlStatus_009)} Глубокого сна: повышенный урон. Повышенный урон по целям с особенностью «Амфибия»."
2,layout,очень длинная строка,Если цель под действием {is28}{image(ui_icon_btlStatus_004)} Сна/{is28}{image(ui_icon_btlStatus_009)} Глубокого сна: повышенный урон.,text,app_text01,text/skill_explanation.mbe/000_Sheet1.csv,97,23991,,"[Цель: 1 враг]
Наносит магическую атаку {is28}{image(ui_icon_skill_004)} Вода силой 60.
Если цель под действием {is28}{image(ui_icon_btlStatus_004)} Сна/{is28}{image(ui_icon_btlStatus_009)} Глубокого сна: повышенный урон.","[Цель: 1 враг]
Наносит магическую атаку {is28}{image(ui_icon_skill_004)} Вода силой 60.
Если цель под действием {is28}{image(ui_icon_btlStatus_004)} Сна/{is28}{image(ui_icon_btlStatus_009)} Глубокого сна: повышенный урон."
2,layout,очень длинная строка,Если цель — {is28}{image(ui_icon_type_040)} Вирус: 75% шанс снизить АТК/ИНТ на 15% на 3 хода. Повышенный урон по целям с особенностью «Бессмертный».,text,app_text01,text/skill_explanation.mbe/000_Sheet1.csv,93,24211,,"[Цель: 1 враг]
Наносит магическую атаку {is28}{image(ui_icon_skill_009)} Свет силой 85.
Если цель — {is28}{image(ui_icon_type_040)} Вирус: 75% шанс снизить АТК/ИНТ на 15% на 3 хода. Повышенный урон по целям с особенностью «Бессмертный».","[Цель: 1 враг]
Наносит магическую атаку {is28}{image(ui_icon_skill_009)} Свет силой 85.
Если цель — {is28}{image(ui_icon_type_040)} Вирус: 75% шанс снизить АТК/ИНТ на 15% на 3 хода. Повышенный урон по целям с особенностью «Бессмертный»."
2,layout,очень длинная строка,Если цель под действием {is28}{image(ui_icon_btlStatus_000)} Отравления/{is28}{image(ui_icon_btlStatus_005)} Смертельного отравления/{is28}{image(ui_icon_btlStatus_004)} Сна/{is28}{image(ui_icon_btlStatus_009)} Глубокого сна: 25% шанс наложить Мгновенную смерть.,text,app_text01,text/skill_explanation.mbe/000_Sheet1.csv,79,25921,,"[Цель: 1 враг] Наносит физическую атаку {is28}{image(ui_icon_skill_003)} Растения силой 60.
Если цель под действием {is28}{image(ui_icon_btlStatus_000)} Отравления/{is28}{image(ui_icon_btlStatus_005)} Смертельного отравления/{is28}{image(ui_icon_btlStatus_004)} Сна/{is28}{image(ui_icon_btlStatus_009)} Глубокого сна: 25% шанс наложить Мгновенную смерть.
Повышенный урон по целям с особенностью «Насекомое».","[Цель: 1 враг] Наносит физическую атаку {is28}{image(ui_icon_skill_003)} Растения силой 60.
Если цель под действием {is28}{image(ui_icon_btlStatus_000)} Отравления/{is28}{image(ui_icon_btlStatus_005)} Смертельного отравления/{is28}{image(ui_icon_btlStatus_004)} Сна/{is28}{image(ui_icon_btlStatus_009)} Глубокого сна: 25% шанс наложить Мгновенную смерть.
Повышенный урон по целям с особенностью «Насекомое»."
2,layout,очень длинная строка,[Цель: 1 враг] Наносит физическую атаку {is28}{image(ui_icon_skill_000)} Нейтральный силой 85. 50% шанс наложить {is28}{image(ui_icon_btlStatus_005)} Смертельное отравление.,text,app_text01,text/skill_explanation.mbe/000_Sheet1.csv,125,26001,,"[Цель: 1 враг] Наносит физическую атаку {is28}{image(ui_icon_skill_000)} Нейтральный силой 85. 50% шанс наложить {is28}{image(ui_icon_btlStatus_005)} Смертельное отравление.
50% шанс наложить {is28}{image(ui_icon_btlStatus_010)} Кристаллизацию. Повышенный урон по целям с особенностью «Неизвестный».","[Цель: 1 враг] Наносит физическую атаку {is28}{image(ui_icon_skill_000)} Нейтральный силой 85. 50% шанс наложить {is28}{image(ui_icon_btlStatus_005)} Смертельное отравление.
50% шанс наложить {is28}{image(ui_icon_btlStatus_010)} Кристаллизацию. Повышенный урон по целям с особенностью «Неизвестный»."
2,layout,очень длинная строка,"[Цель: все враги] Наносит магическую атаку {is28}{image(ui_icon_skill_002)} Лёд силой 20 x 4 уд. Если цель под действием аномалий состояния, {is28}{image(ui_icon_btlStatus_012)} Травмы или {is28}{image(ui_icon_btlStatus_013)} Болезни: повышенный урон. Повышенный урон по целям с особенностью «Огненный».",text,app_text01,text/skill_explanation.mbe/000_Sheet1.csv,96,26042,,"[Цель: все враги] Наносит магическую атаку {is28}{image(ui_icon_skill_002)} Лёд силой 20 x 4 уд. Если цель под действием аномалий состояния, {is28}{image(ui_icon_btlStatus_012)} Травмы или {is28}{image(ui_icon_btlStatus_013)} Болезни: повышенный урон. Повышенный урон по целям с особенностью «Огненный».","[Цель: все враги] Наносит магическую атаку {is28}{image(ui_icon_skill_002)} Лёд силой 20 x 4 уд. Если цель под действием аномалий состояния, {is28}{image(ui_icon_btlStatus_012)} Травмы или {is28}{image(ui_icon_btlStatus_013)} Болезни: повышенный урон. Повышенный урон по целям с особенностью «Огненный»."
2,layout,очень длинная строка,Если цель под действием {is28}{image(ui_icon_btlStatus_002)} Смятения/{is28}{image(ui_icon_btlStatus_007)} Хаоса: 25% шанс наложить Мгновенную смерть.,text,app_text01,text/skill_explanation.mbe/000_Sheet1.csv,87,26051,,"[Цель: 1 враг]
Наносит физическую атаку {is28}{image(ui_icon_skill_004)} Вода силой 35 x 2 уд.
Если цель под действием {is28}{image(ui_icon_btlStatus_002)} Смятения/{is28}{image(ui_icon_btlStatus_007)} Хаоса: 25% шанс наложить Мгновенную смерть.","[Цель: 1 враг]
Наносит физическую атаку {is28}{image(ui_icon_skill_004)} Вода силой 35 x 2 уд.
Если цель под действием {is28}{image(ui_icon_btlStatus_002)} Смятения/{is28}{image(ui_icon_btlStatus_007)} Хаоса: 25% шанс наложить Мгновенную смерть."
2,layout,очень длинная строка,[Цель: 1 враг] Наносит физическую атаку {is28}{image(ui_icon_skill_006)} Сталь силой 35 x 3 уд. Игнорирует невыгодную совместимость.,text,app_text01,text/skill_explanation.mbe/000_Sheet1.csv,85,26171,,"[Цель: 1 враг] Наносит физическую атаку {is28}{image(ui_icon_skill_006)} Сталь силой 35 x 3 уд. Игнорирует невыгодную совместимость.
Получает 20% HP урона от отдачи атаки.
Повышенный урон по целям с особенностью «Оружие».","[Цель: 1 враг] Наносит физическую атаку {is28}{image(ui_icon_skill_006)} Сталь силой 35 x 3 уд. Игнорирует невыгодную совместимость.
Получает 20% HP урона от отдачи атаки.
Повышенный урон по целям с особенностью «Оружие»."
2,layout,очень длинная строка,Если цель под действием {is28}{image(ui_icon_btlStatus_004)} Сна/{is28}{image(ui_icon_btlStatus_009)} Глубокого сна: повышенный урон. Повышенный урон по целям с особенностью «Гуманоид».,text,app_text01,text/skill_explanation.mbe/000_Sheet1.csv,104,27332,,"[Цель: 1 враг]
Наносит магическую атаку {is28}{image(ui_icon_skill_002)} Лёд силой 90.
Если цель под действием {is28}{image(ui_icon_btlStatus_004)} Сна/{is28}{image(ui_icon_btlStatus_009)} Глубокого сна: повышенный урон. Повышенный урон по целям с особенностью «Гуманоид».","[Цель: 1 враг]
Наносит магическую атаку {is28}{image(ui_icon_skill_002)} Лёд силой 90.
Если цель под действием {is28}{image(ui_icon_btlStatus_004)} Сна/{is28}{image(ui_icon_btlStatus_009)} Глубокого сна: повышенный урон. Повышенный урон по целям с особенностью «Гуманоид»."
2,layout,очень длинная строка,[Цель: все враги] Наносит физическую атаку {is28}{image(ui_icon_skill_001)} Огонь силой 115. 100% шанс снизить ЗАЩ пользователя на 30% на 3 хода. Пользователь обездвижен на следующий ход.,text,app_text01,text/skill_explanation.mbe/000_Sheet1.csv,105,27381,,"[Цель: все враги] Наносит физическую атаку {is28}{image(ui_icon_skill_001)} Огонь силой 115. 100% шанс снизить ЗАЩ пользователя на 30% на 3 хода. Пользователь обездвижен на следующий ход.
Повышенный урон по целям с особенностью «Злой».","[Цель: все враги] Наносит физическую атаку {is28}{image(ui_icon_skill_001)} Огонь силой 115. 100% шанс снизить ЗАЩ пользователя на 30% на 3 хода. Пользователь обездвижен на следующий ход.
Повышенный урон по целям с особенностью «Злой»."
2,layout,очень длинная строка,Активирует {is28}{image(ui_icon_btlStatus_036)} Физическую контратаку. При получении физической атаки контратакует магической атакой {is28}{image(ui_icon_skill_000)} Нейтральный силой 115. Игнорирует невыгодную совместимость.,text,app_text01,text/skill_explanation.mbe/000_Sheet1.csv,31,27383,,"Активирует {is28}{image(ui_icon_btlStatus_036)} Физическую контратаку. При получении физической атаки контратакует магической атакой {is28}{image(ui_icon_skill_000)} Нейтральный силой 115. Игнорирует невыгодную совместимость.
Повышенный урон по целям с особенностью «Мифический».","Активирует {is28}{image(ui_icon_btlStatus_036)} Физическую контратаку. При получении физической атаки контратакует магической атакой {is28}{image(ui_icon_skill_000)} Нейтральный силой 115. Игнорирует невыгодную совместимость.
Повышенный урон по целям с особенностью «Мифический»."
2,layout,очень длинная строка,Активирует {is28}{image(ui_icon_btlStatus_036)} Физическую контратаку. При получении физической атаки контратакует физической атакой {is28}{image(ui_icon_skill_001)} Огонь силой 250. Игнорирует невыгодную совместимость. Снижает ЗАЩ на 20% на 3 хода.,text,app_text01,text/skill_explanation.mbe/000_Sheet1.csv,29,27496,,"Активирует {is28}{image(ui_icon_btlStatus_036)} Физическую контратаку. При получении физической атаки контратакует физической атакой {is28}{image(ui_icon_skill_001)} Огонь силой 250. Игнорирует невыгодную совместимость. Снижает ЗАЩ на 20% на 3 хода.
Повышенный урон по целям с особенностью «Гуманоид».","Активирует {is28}{image(ui_icon_btlStatus_036)} Физическую контратаку. При получении физической атаки контратакует физической атакой {is28}{image(ui_icon_skill_001)} Огонь силой 250. Игнорирует невыгодную совместимость. Снижает ЗАЩ на 20% на 3 хода.
Повышенный урон по целям с особенностью «Гуманоид»."
2,layout,очень длинная строка,Наносит физическую атаку {is28}{image(ui_icon_skill_009)} Свет силой 105. 100% шанс снизить все характеристики пользователя на 20% на 3 хода.,text,app_text01,text/skill_explanation.mbe/000_Sheet1.csv,34,27772,,"[Цель: все враги]
Наносит физическую атаку {is28}{image(ui_icon_skill_009)} Свет силой 105. 100% шанс снизить все характеристики пользователя на 20% на 3 хода.
Повышенный урон по целям с особенностью «Бессмертный».","[Цель: все враги]
Наносит физическую атаку {is28}{image(ui_icon_skill_009)} Свет силой 105. 100% шанс снизить все характеристики пользователя на 20% на 3 хода.
Повышенный урон по целям с особенностью «Бессмертный»."
2,layout,очень длинная строка,"Самая отдаленная земля в Цифровом мире Илиады, это суровое место, о котором часто говорят, что оно напоминает открытый космос.",text,app_text01,text/worldmap_group_explanation.mbe/000_Sheet1.csv,6,101,,"Самая отдаленная земля в Цифровом мире Илиады, это суровое место, о котором часто говорят, что оно напоминает открытый космос.","Самая отдаленная земля в Цифровом мире Илиады, это суровое место, о котором часто говорят, что оно напоминает открытый космос."
2,layout,очень длинная строка,Горячая точка японского ритейлера электроники и источник различных субкультур. Это всемирно известное туристическое направление.,text,app_text01,text/worldmap_group_explanation.mbe/000_Sheet1.csv,3,2,,Горячая точка японского ритейлера электроники и источник различных субкультур. Это всемирно известное туристическое направление.,Горячая точка японского ритейлера электроники и источник различных субкультур. Это всемирно известное туристическое направление.
2,layout,очень длинная строка,"Большой цифровой экран, одна из самых известных достопримечательностей Синдзюку. На нём прохожим показывают разные рекламные ролики.",text,app_text01,text/worldmap_place_explanation.mbe/000_Sheet1.csv,2,101,,"Большой цифровой экран, который является одной из самых известных достопримечательностей Синдзюку, показывает прохожим различные рекламные ролики.","Большой цифровой экран, одна из самых известных достопримечательностей Синдзюку. На нём прохожим показывают разные рекламные ролики."
2,layout,очень длинная строка,"Центральная башня контролирует коммуникационную сеть цифрового мира Илиады. Хагурумоны неустанно работают над тем, чтобы она работала бесперебойно.",text,app_text01,text/worldmap_place_explanation.mbe/000_Sheet1.csv,69,10206,,"Центральная башня контролирует коммуникационную сеть цифрового мира Илиады. Хагурумоны неустанно работают над тем, чтобы она работала бесперебойно.","Центральная башня контролирует коммуникационную сеть цифрового мира Илиады. Хагурумоны неустанно работают над тем, чтобы она работала бесперебойно."
2,layout,очень длинная строка,"Самый загруженный терминал в мире, станция Синдзюку, находится рядом со многими предприятиями и магазинами, что обеспечивает нескончаемый поток людей.",text,app_text01,text/worldmap_place_explanation.mbe/000_Sheet1.csv,13,151,,"Самый загруженный терминал в мире, станция Синдзюку, находится рядом со многими предприятиями и магазинами, что обеспечивает нескончаемый поток людей.","Самый загруженный терминал в мире, станция Синдзюку, находится рядом со многими предприятиями и магазинами, что обеспечивает нескончаемый поток людей."
2,layout,очень длинная строка,"Пространственно-временное искажение, расположенное в глухом переулке недалеко от станции Синдзюку, соединяющееся с Промежуточным театром.",text,app_text01,text/worldmap_place_explanation.mbe/000_Sheet1.csv,16,155,,"Пространственно-временное искажение, расположенное в глухом переулке недалеко от станции Синдзюку, соединяющееся с Промежуточным театром.","Пространственно-временное искажение, расположенное в глухом переулке недалеко от станции Синдзюку, соединяющееся с Промежуточным театром."
2,layout,очень длинная строка,"Ворота в Акихабару, о чем свидетельствует его целевая реклама. Аркады и другие достопримечательности для ботаников находятся сразу за входом на станцию.",text,app_text01,text/worldmap_place_explanation.mbe/000_Sheet1.csv,17,201,,"Ворота в Акихабару, о чем свидетельствует его целевая реклама. Аркады и другие достопримечательности для ботаников находятся сразу за входом на станцию.","Ворота в Акихабару, о чем свидетельствует его целевая реклама. Аркады и другие достопримечательности для ботаников находятся сразу за входом на станцию."
2,layout,очень длинная строка,"Перекресток на большой дороге, здесь собирается много людей, чтобы заглянуть в маленькие магазинчики, спрятанные под эстакадой.",text,app_text01,text/worldmap_place_explanation.mbe/000_Sheet1.csv,19,250,,"Перекресток на большой дороге, здесь собирается много людей, чтобы заглянуть в маленькие магазинчики, спрятанные под эстакадой.","Перекресток на большой дороге, здесь собирается много людей, чтобы заглянуть в маленькие магазинчики, спрятанные под эстакадой."
2,layout,очень длинная строка,Благодаря множеству небольших ресторанов в этом районе лапша соба и другие блюда пользуются популярностью уже более полувека.,text,app_text01,text/worldmap_place_explanation.mbe/000_Sheet1.csv,25,401,,Благодаря множеству небольших ресторанов в этом районе лапша соба и другие блюда пользуются популярностью уже более полувека.,Благодаря множеству небольших ресторанов в этом районе лапша соба и другие блюда пользуются популярностью уже более полувека.
2,layout,очень длинная строка,"{d0} излечен от {is28}{image(ui_icon_btlStatus_000)} отравления, {is28}{image(ui_icon_btlStatus_002)} смятения, {is28}{image(ui_icon_btlStatus_003)} паралича и {is28}{image(ui_icon_btlStatus_004)} сна!",text,patch_text01,text/buff_message.mbe/000_Sheet1.csv,250,100114,,"{d0} излечен от {is28}{image(ui_icon_btlStatus_000)} отравления, {is28}{image(ui_icon_btlStatus_002)} смятения, {is28}{image(ui_icon_btlStatus_003)} паралича и {is28}{image(ui_icon_btlStatus_004)} сна!","{d0} излечен от {is28}{image(ui_icon_btlStatus_000)} отравления, {is28}{image(ui_icon_btlStatus_002)} смятения, {is28}{image(ui_icon_btlStatus_003)} паралича и {is28}{image(ui_icon_btlStatus_004)} сна!"
2,layout,очень длинная строка,"{d0} излечен от {is28}{image(ui_icon_btlStatus_000)} отравления, {is28}{image(ui_icon_btlStatus_002)} смятения, {is28}{image(ui_icon_btlStatus_003)} паралича и {is28}{image(ui_icon_btlStatus_004)} сна!",text,patch_text01,text/buff_message.mbe/000_Sheet1.csv,114,114,,"{d0} излечен от {is28}{image(ui_icon_btlStatus_000)} отравления, {is28}{image(ui_icon_btlStatus_002)} смятения, {is28}{image(ui_icon_btlStatus_003)} паралича и {is28}{image(ui_icon_btlStatus_004)} сна!","{d0} излечен от {is28}{image(ui_icon_btlStatus_000)} отравления, {is28}{image(ui_icon_btlStatus_002)} смятения, {is28}{image(ui_icon_btlStatus_003)} паралича и {is28}{image(ui_icon_btlStatus_004)} сна!"
2,layout,очень длинная строка,Тренировочный предмет Дигифермы. Значительно повышает уровень интеллекта. Смещает личность в сторону понимания и товарищества.,text,patch_text01,text/item_explanation.mbe/000_Sheet1.csv,1066,29012,,Тренировочный предмет Дигифермы. Значительно повышает уровень интеллекта. Смещает личность в сторону понимания и товарищества.,Тренировочный предмет Дигифермы. Значительно повышает уровень интеллекта. Смещает личность в сторону понимания и товарищества.
2,layout,очень длинная строка,"Сказка о черном козле, который приходит в ярость, когда просыпается ото сна и превращается в демона / Меняет тип личности на «Непослушный».",text,patch_text01,text/item_explanation.mbe/000_Sheet1.csv,18,56,,"Сказка о черном козле, который приходит в ярость, когда просыпается ото сна и превращается в демона / Меняет тип личности на «Непослушный».","Сказка о черном козле, который приходит в ярость, когда просыпается ото сна и превращается в демона / Меняет тип личности на «Непослушный»."
2,layout,очень длинная строка,"Кольцо ручной работы от Нептунемона. Оно сделано из прочного металла, добытого на дне океана, и украшено камнем из синего хромдигизоида.",text,patch_text01,text/item_explanation.mbe/000_Sheet1.csv,184,762,,"Кольцо ручной работы от Нептунемона. Оно сделано из прочного металла, добытого на дне океана, и украшено камнем из синего хромдигизоида.","Кольцо ручной работы от Нептунемона. Оно сделано из прочного металла, добытого на дне океана, и украшено камнем из синего хромдигизоида."
2,layout,очень длинная строка,"Лекарство, ставшее итогом исследований Венусмон. Его мощный восстанавливающий эффект иногда даже способствует росту. Ингредиенты трудно собрать, поэтому массовое производство невозможно.",text,patch_text01,text/item_explanation.mbe/000_Sheet1.csv,185,763,,"Лекарство, ставшее итогом исследований Венусмон. Его мощный восстанавливающий эффект иногда даже способствует росту. Ингредиенты трудно собрать, поэтому массовое производство невозможно.","Лекарство, ставшее итогом исследований Венусмон. Его мощный восстанавливающий эффект иногда даже способствует росту. Ингредиенты трудно собрать, поэтому массовое производство невозможно."
2,layout,очень длинная строка,"Редкое водное растение, реагирующее на качество воды. Изначально синее, оно становится фиолетовым, когда вода вокруг портится.",text,patch_text01,text/item_explanation.mbe/000_Sheet1.csv,193,771,,"Редкое водное растение, реагирующее на качество воды. Изначально синее, оно становится фиолетовым, когда вода вокруг портится.","Редкое водное растение, реагирующее на качество воды. Изначально синее, оно становится фиолетовым, когда вода вокруг портится."
2,layout,очень длинная строка,"Фрукт, который, по слухам, придает сил тем, кто его съест. Доказательств лечебных свойств нет, но некоторые уверены, что эффект зависит от настроя.",text,patch_text01,text/item_explanation.mbe/000_Sheet1.csv,195,773,,"Фрукт, который, по слухам, придает сил тем, кто его съест. Доказательств лечебных свойств нет, но некоторые уверены, что эффект зависит от настроя.","Фрукт, который, по слухам, придает сил тем, кто его съест. Доказательств лечебных свойств нет, но некоторые уверены, что эффект зависит от настроя."
