string2 0,string 1
digimon_0721_profile,"Странно выглядящая Таинственная Птица Дигимон
с тремя ногами. Хотя его смоляно-чёрное тело
может заставить тех, кто его видит,
подозревать его в зле, легенда гласит, что
Воронмон — это Дигимон, который ведёт
избранных в Эльдорадо, в восточной части
Цифрового мира. Специальный приём Воронмона —
«Дикий Император», который направляет энергию,
производимую ваджрой на его двух крыльях, в
его передние ноги, чтобы выстрелить во врагов.
Дигимоны, поражённые этой техникой, имеют свои
цифровые клетки, разложенные на простые
единицы и нули."
digimon_0722_profile,"дигимон-андроид, который эволюционировал из
Гальгомона. Ходя под прозвищем «Острый Гончий»,
Рапидмон поражает врагов точными движениями на
околосветовой скорости. Он может даже
перемещаться в полной темноте, используя свои
массивные ушные радары, которые также
позволяют ему обнаруживать врагов на
расстоянии. Его профиль вызывает ассоциации с
подстриженным пуделем. Во время битвы защитник
на шее Рапидмона закрывается. Он использует
свой специальный приём «Золотой Треугольник»,
чтобы выпустить луч света из своего тела,
который разлагает врагов на биты данных."
digimon_0723_profile,"Мутант Дигимон, ДНК-эволюционировавший из
Анкиломона и Анджемона. У Шаккоумона блестящее
серебряное тело с белыми крыльями, и, согласно
одной теории, это на самом деле Ангел Дигимон,
сошедший свыше в Древний Цифровой мир.
Поскольку он может вращать свою голову и торс
на полные 360 градусов, он способен атаковать
в любом направлении. Некоторые люди находят
его пугающим, потому что его отсутствие
выражения делает невозможным понять, о чём он
думает, но у него тёплая и мягкая личность.
Его специальный приём «Бластер Катастрофы»
стреляет разрушительными красными лазерными
лучами из его глаз. Говорят, что эти лазеры
достигают температур свыше 100 000 градусов
Цельсия в своей точке фокусировки."
digimon_0724_profile,"Плезиозавр Дигимон, как и брахиозавры, жившие
давно. Брахиомон — настоящий тяжеловес среди
динозавров Дигимонов, и те, кого растоптало
его огромное тело, платят дорогую цену.
Однако, это нежный травоядный, который не
будет атаковать без разбора. Брахиомон
использует свой специальный приём «Пузырь
Брахио», чтобы выплюнуть бесчисленные пузыри,
которые атакуют врага."
digimon_0725_profile,"АльтимейтБрахиомон — самый крупный и тяжёлый
наземный дигимон-андроид. Ускорители на его
спине стреляют вниз, чтобы помочь поддерживать
огромный вес его массивного каркаса, и он
полагается на них, чтобы двигаться.
АльтимейтБрахиомон был переделан, чтобы быть
экстремальным тяжеловесом, и, как результат,
он что угодно, но только не быстрый. Поскольку
его броня такая толстая, ему нет необходимости
уворачиваться от вражеских атак, и любой
другой Дигимон без хотя бы такого же веса не
смог бы выдержать отдачу при стрельбе из
суперорудия, которым является его нагрудная
пушка. Его специальные приёмы включают
«Альтимейт Взрыв», который заставляет энергию
внутри его тела взрываться, выпуская мощную
ударную волну из его нагрудной пушки, и
«Альтимейт Тряска», которым он атакует своим
гигантским хвостом, поражая врага с
потрясающей силой."
digimon_0726_profile,"Полностью окутанный тайной, Вайсмон может
появиться в любой точке времени и пространства
через свою «Книгу». Используя эту Книгу как
духовный сосуд, он часто меняет свою форму,
чтобы появиться в местах в
пространстве-времени, связанных с Книгой, и
поэтому некоторые полагают, что его истинная
форма должна существовать в другом измерении.
Некоторые исследователи предполагают, что
Вайсмон — это Волшебник Дигимон, как Пьедмон.
Камни Пространства-Времени в его руках могут
записывать и воспроизводить регионы в
пространстве-времени и сохранили все события и
объекты Цифрового мира. Его специальный приём
«Диалог Пандоры» — это высокоскоростное
воспроизведение вражеских атак, сохранённых в
пространстве-времени."
digimon_0727_profile,"КэннонБиемон — огромный Дигимон, который
охраняет секретную плавучую медовую базу,
известную как Королевская База, которая
окутана тайной. Эта воздушная база окружена
опасностью со всех сторон, поэтому атаки
КэннонБиемона покрывают широкую область,
включая одновременный залп из гигантских
контейнеров с боеприпасами на его верхней
части тела. Он также может использовать свой
специальный приём «Жало Нитрo», чтобы
выстрелить из своего высококалиберного
лазерного орудия и пронзить даже сильно
бронированных врагов."
digimon_0728_profile,"Редкий вид механического Машинного Дигимона.
Некоторые исследователи полагают, что Солаpмон
— это мутация Хагурумона, но правда дела
остаётся загадкой. Поскольку его Диги-Ядро
генерирует тепло, его тело достаточно горячее,
чтобы вызвать ожоги. Солаpмон использует свой
специальный приём «Блестящее Кольцо», чтобы
бросать излучающие тепло шестерни, которые
опаляют врага."
digimon_0729_profile,"Моллюск Дигимон того же вида, что и Нюмемон. У
Геремона не хватает силы атаки, но он
необычайно свиреп, бросаясь на противника,
независимо от того, кто они. Как и ожидалось,
это упрямое существо быстро выбывает из строя,
но затем немедленно забывает о своих
поражениях. По этой причине он снова и снова
затевает драки с грозными противниками.
Геремон использует свой специальный приём
«Гипер Запах», чтобы выделять из своего тела
сильное зловоние."
digimon_0730_profile,"Тёмный Ангел Дигимон с сердцем, холодным как
лёд. Это форма, которую Дэвимон с самым
жестоким духом принимает после эволюции.
АйсДэвимон обманывает своих врагов своим
серебряным языком, затем окутывает их в крылья
из льда, чтобы заморозить их."
digimon_0731_profile,"Ультимативный Дигимон, напоминающий кролика, и
один из Двенадцати Дигимонов Дэв. Прислужник
Азулонгмона, одного из Четырёх Суверенных
Дигимонов, Андиромон имеет доброе сердце. Он
любит маленьких существ, которых считает с
максимальной заботой. В результате, если
что-то попытается уничтожить этих малышей, вся
личность Андиромона меняется, поскольку он
превращает свои руки в Бао Фу и переходит в
атаку. Разъярившись, он не восстановит
самообладание снова, пока каждый враг в
области не будет уничтожен. Его специальный
приём «Клинки Кролика» включает вращение себя
вокруг как торнадо, используя свои Бао Фу,
чтобы прорезать всё вокруг себя."
digimon_0732_profile,"Мега Древний Дракон Дигимон, который
существовал с древних времён. Он явно отличим
от других Дигимонов. Империалдрамон называется
«Режим Дракона» в этой форме, но у него также
есть гуманоидный «Режим Бойца», который
раскрывает его полную мощь. Однако последняя
форма ещё не была увидена. Потрясающая сила
Империалдрамона: Режим Дракона чрезвычайно
трудно контролировать и имеет потенциал либо
спасти, либо положить конец миру. Он
использует свой специальный приём «Мега
Смерть», чтобы выстрелить высокоплотной тёмной
материей, которая поглощает всё в тёмное
пространство. Этот устрашающий ход полностью
стирает всё в радиусе нескольких сотен футов
от точки удара."
digimon_0733_profile,"Одна из Олимпос XII, Дианамон — Божественный
Дигимон, который контролирует воду и лёд,
позволяя ему сражаться даже в условиях
абсолютного нуля. Его личность двусторонняя,
как светлая и тёмная стороны луны, и его
красота скрывает грозную силу. Дианамон
использует свой специальный приём «Стрела
Артемиды», чтобы натянуть и выстрелить длинной
стрелой из ослепительного льда из выступа на
своей спине. Он также использует «Спокойной
Ночи, Луна», чтобы окутать своего врага лунным
светом, выпущенным из Сестёр Спокойной Ночи на
обеих ногах, усыпляя его."
digimon_0734_profile,"Дигимон с наибольшим чувством собственного
достоинства среди Королевских Рыцарей.
Краниуммон — перфекционист, соперничающий с
другими Королевскими Рыцарями за наивысший
процент выполнения приказов от Короля Драсила.
При сражении с врагами его политика —
уничтожать их в бою один на один. Чем более
грозный враг, тем больше причин для
радости. Код доспехов Краниуммона был
манипулирован Королём Драсилом в Чёрный
Дигизоид. Краниуммон использует специальный
приём «Конец Вальса», чтобы вращать своё
магическое копьё Клайомх Солаис на высокой
скорости, выпуская сверхзвуковую Звуковую
Волну. Кроме того, он может использовать свой
магический щит Авалон для активации «Дыхания
Богов»."
digimon_0735_profile,"Херувим Дигимон в форме зверя. Так же, как
Серафим Дигимон Серафимон, Херубимон (Добрый)
— один из Трёх Небожителей. Его основная роль
— охранять Ядро (или Область Богов) Цифрового
Мира. Ангельские Дигимоны фанатично хороши, но
это на самом деле делает их довольно
восприимчивыми к коррупции. Херубимон (Добрый)
использует мощные атаки молнии, и каждый удар
считается божественным наказанием. Его
специальные приёмы включают «Копьё Молнии»,
которым он выпускает копьё из молнии, и «Суд
Небес», которым он призывает массивные
грозовые тучи, чтобы обрушить молнию на своих
врагов."
digimon_0737_profile,"Героический Дигимон в развевающемся красном
шарфе. Горя чувством справедливости, этот
Дигимон никогда не оставляет без внимания
несправедливость или злодеяния, что делает его
любимцем Дигимонов в Стадии Развития.
Джастимон приходит как ветер, обрушивает
железный молот правосудия и затем исчезает так
же быстро. Также, кажется, ему нравится
принимать позу на утёсе, спиной к заходящему
солнцу. Переключение между тремя штекерами
Расширенного Передатчика, оборудованного на
его спине, позволяет ему чередовать силовой
тип Accel Arm, электрический тип Blitz Arm и
режущий тип Critical Arm. Его фирменный приём
«Троичная Рука» позволяет Джастимону
переключаться между своими тремя руками, а
специальный приём «Удар Правосудия» может
похвастаться более чем 45 тоннами
разрушительной силы."
digimon_0738_profile,"Член Королевских Рыцарей с силами виверны.
Даже среди Королевских Рыцарей, Динасмон
уникален. Чрезвычайно лояльный, он
обеспечивает абсолютное служение своему
господину, который должен разделять
собственное чувство справедливости Динасмона.
Даже если другие считают его хозяина злым,
Динасмон не колеблясь отдаст свою жизнь за то,
что он считает справедливым. По этой причине
он обладает сильным духом рыцарства и бусидо и
ценит верность, преданность и вежливость выше
всего еще. Между его собственной драконьей
мощью и его драконьей бронёй, сделанной из
очищенного Хромдигизоида, он обладает
несравненной силой. Его специальные приёмы
включают «Рев Дракона», которым он выпускает
энергетические взрывы из своих ладоней всех
элементов Десяти Легендарных Воинов, и
«Дыхание Виверны», которым он преобразует
энергию своего тела в ауру гигантской виверны."
digimon_0739_profile,"Леопардмон — Святой Рыцарь Дигимон, которого
даже другие Королевские Рыцари признают своим
ведущим стратегом. У него есть исключительная
способность, необходимая для командования
Королевскими Рыцарями, каждый из которых имеет
свой собственный уникальный набор убеждений.
Когда Леопардмон должен сам выйти на поле боя,
он мчится в Режиме Леопарда. Его специальные
приёмы включают «Волну Истребления», которой
он взмахивает своим лучевым мечом, Мечом
Уничтожения, в нисходящей дуге сверху вниз, и
«Взрыв Тёмной Ауры», который выпускает
взрывную энергию из его Меча Разрушения."
digimon_0740_profile,"дигимон-андроид, который обладает крыльями,
сделанными из Хромдигизоида. Рейвемон служил
Божественным Дигимонам как «Серебряный Ворон»
при создании Цифрового мира, но он был поражён
гневом богов, и в результате одно из его
крыльев было окрашено в чёрный цвет. Истинный
ужас Рейвемона — в его скрытных действиях. Он
скрывает себя своим тёмным крылом и рубит
врагов своим белым крылом. Появляясь из
ниоткуда, он выводит врага из строя одним
быстрым ударом. Он использует свой специальный
приём «Коготь Ворона-Спирали», чтобы
обрушить вращающуюся атаку на врага острыми
когтями на своей левой руке. Кроме того, он
побеждает врага своим клинком «Меч Короля
Воронов», который он использует с ловкими
движениями, и выпускаемым из этого меча чёрным
лезвием молнии Амэ но Охабари, которое
обладает огромной разрушительной силой."
digimon_0741_profile,"Колоссальный Машинный Дигимон, чьё тело — это
скопление вооружения. Огромное количество
вооружения, которым оснащён МегаГальгомон,
соперничает с таковым у МеталГарурумона.
Первый использует тепловое вооружение, в
отличие от холодного вооружения последнего, со
всеми видами оружия — такими как лазеры,
ракеты, базуки и огнемёты — скрытыми по всему
его гигантскому телу. МегаГальгомон невероятно
медлителен, но вся эта энергия преобразуется
непосредственно в мощность, давая ему
невероятные разрушительные возможности.
Поскольку он компенсирует свою нехватку
скорости силой, он может справляться с атаками
со всех направлений, не сделав ни шага. Он
использует свой специальный приём «Залп
Выстрелов», чтобы открыть огонь залпом из
огнестрельного оружия."
digimon_0742_profile,"Пикси Дигимон, который напоминает лотос,
цветок, который, как говорят, цветёт даже в
Раю. У Лотусмона есть всё достоинство тихой и
утончённой юной леди, а также способность
дарить другим мирные сны — видения настолько
сладкие, что они способны забыть все заботы
этого мира. Однако, он совершенно безжалостен к
тем, кто отвергает его добрую волю. Используя
посох Кадуцея в своей левой руке, который, как
говорят, имеет власть как над исцелением, так
и над вредом, Лотусмон может генерировать либо
белую ауру с «Змеиным Исцелением», либо чёрную
ауру с «Змеиным Разрушением». Он также может
создать многоцветную ауру с посохом в своей
правой руке, который увенчан радужным цветком.
Это специальный приём «Фантазия Семёрки»,
которым Лотусмон высасывает волю врага к
борьбе, заманивая его в мир приятных видений."
digimon_0743_profile,"Леопардмон: Режим Леопарда использует свой
специальный приём «Сокрушитель Вулкана», чтобы
запустить противника вверх от земли столбами
коренной породы. Он также использует
«Эроберунг», чтобы генерировать шарообразные
энергетические мины из своего круглого кончика
хвоста, которые он использует в качестве
оружия для тактического окружения своего
врага."
digimon_0744_profile,"Подвид Греймона, отличный Боевой вид сам по
себе, Гайоумон — Дракон-Человек Дигимон,
который вырос в силе через победу в битве.
Найденный в заброшенном компьютере на Востоке,
большая часть его силы ещё не была
оценена, но ясно, что он имеет
невероятное количество боевого опыта,
заработанного через бесчисленные битвы. Именно
в ходе всех этих битв он также приобрёл свои
уникально сформированные мечи, Кикурин.
Странный свет следует за ними, когда они
взмахивают, и говорят, что всё, что касается
этого света, разрезается на куски. Его
специальный приём — «Удар Блуждающего Огня», с
которым он использует световые следы,
исходящие от его мечей Кикурин. Он также может
объединить свои два меча Кикурин в один,
концентрируя их жуткий свет, чтобы выстрелить
в далёких врагов с «Атакой Фосфорного Огня»."
digimon_0745_profile,"дигимон-андроид, который охраняет загадочную
Королевскую Базу, секретную плавучую медовую
базу. Несмотря на своё стройное телосложение,
ТигерВеспамон всё же может похвастаться поразительной выносливостью и никогда не перестаёт двигаться
в бою. Верхние 0.08% его вида присоединяются к
Скрытому Медовому Корпусу: Королевские
Коммандос, и им даются кодовые имена. Кодовое
имя ТигерВеспамона «Тигер» происходит от его
превосходной способности к одиночному бою, и
он использует парные клинки под названием
Royal Meister, орудуя их как тигриные
клыки. ТигерВеспамон выполняет свой
специальный приём «Махающее Жало V», пронзая
врагов своими клинками Royal Meister."
digimon_0747_profile,"Божественный Дигимон и член Олимпос XII,
который напоминает молодую девушку. Несмотря
на совсем небольшое телосложение
Минервамона, этот невероятно сильный Дигимон
способен орудовать огромный меч размером с его
собственное тело. Хотя этот Дигимон невинен и
весел, как молодая девушка, его настроение
может дико колебаться. Когда он в плохом
настроении, его поведение быстро становится
расстроенным и своевольным (то есть,
«проблематичным») таким образом, что выходит
из-под контроля. Минервамон использует свой
специальный приём «Ударный Кувырок», чтобы
обрушить накатывающий удар вперёд от своего
огромного меча Олимпия, и «Безумная Карусель»,
чтобы выполнить горизонтальный вращающий удар
быстрее, чем глаз может увидеть. «Ударный
Кувырок» может расколоть землю, в то время как
«Безумная Карусель» генерирует массивный
торнадо."
digimon_0748_profile,"Ангел Дигимон, который, как говорят,
появляется, когда беспрецедентный кризис
обрушивается на Цифровой мир, грядущий в
бытие через несогласованное сочетание Ангела и
Тёмного Ангела Дигимона через ДНК Дигивлюцию.
Он сталкивается с этой положение,
контролируя мощь как кланов Ангелов, так и
Тёмных Ангелов, призванных через врата из
другого Цифрового мира. Мастемон достигает
это через характера, который заработал ему
прозвище «Тактик из Другого Мира», позволяя
эти обычно враждебные фракции работать вместе.
Он единомышленник, несмотря на то, что
является джогресс-эволюцией двух конфликтующих
существ, контролируя как светлые, так и тёмные
энергии и придавая силу дигимонам в различных
ситуациях. Он даже атакует грозных врагов в
одиночку. Мастемон использует свой специальный
приём «Святое Желание», чтобы уничтожить
злодеев стрелами света, выпущенными из его
правой руки, «Тёмное Отчаяние», чтобы схватить
врага своей левой рукой и удалить его,
сокрушительный его целое Диги-Ядро, и «Хаос
Деградация», чтобы произвести врата от слияния
светлых и тёмных энергий в обеих руках,
которое отправляет врага в забвение в другом
измерении."
digimon_0749_profile,"Верховная Дигивлюция Хакмона — Святой Рыцарь
Дигимон, который заработал своё место среди
Королевских Рыцарей, высшего ранга Дигимонов
в безопасности Сети. У Джесмона есть
способность чувствовать признаки
надвигающегося хаоса и других нарушений,
позволяя ему мчаться на эти сцены быстрее, чем
любой другой Королевский Рыцарь, и
координировать свои усилия с другими рядом
Дигимонами. Джесмон доверяет другим и,
частично чтобы удержать себя от становления
самоуверенный, предпочитает работать в
команде. Обучаясь, наблюдая за Хинукамую
своего мастера Ганкумона, Джесмон приобрёл
трио Ато, Рене и Пор во время своей
тренировки. Он использует свой специальный
приём «Суждение Клинка», чтобы мгновенно
разрезать своего врага своими клинками на
руках на высоких скоростях, и «Вельтгейст»,
чтобы выполнить всенаправленный контрудар."
digimon_0750_profile,"Лопмон — это Руки Дигивлюция одного собрат в
паре чрезвычайно редких близнецов Дигимонов.
Из двух, у Терриермона есть один рог, растущий
из его головы, в то время как у Лопмона их
три. Их экосистема пропитанный в тайне, и хотя их
состав достаточно, чтобы считать их
Зверьковыми Дигимонами, больше о них ничего не
известно. У Терриермона непринуждённая
личность, хотя и с большим количеством
энергии, в то время как у Лопмона
противоположный нрав, будучи более
одиноким плаксой. Ни один из них не выглядит
как Дигимон Боевого Вида, но они показывают
неожиданную силу в бою. Специальный приём
Лопмона «Пылающий Лёд» выстреливает залпом
ледяных пуль."
digimon_0751_profile,"Святой Рыцарь Дигимон, который Бронево
эволюционировал из Терриермона с Диги-Яйцом
Судьбы. Рапидмон (Броня) изначально был
Ультимативным Дигимоном, который
эволюционировал из Гальгомона, но Диги-Яйцо
Судьбы направило в него сияющую золотую силу,
сравнимый с Мега Дигимоном. Он использует
свой специальный приём «Золотой Треугольник»,
который равен по силе движению Магнамона."
digimon_0752_profile,"Дигимон из сверкающей платины, сформированный как
кусок какашки. ПлатинумСкамон — это тип
Скамона, который вобрал данные редких
металлов, придав ему великолепную внешность,
но те же способности, что и у оригинала. Не
похоже, что он получил какую-либо форму
усиления мощности. ПлатинумСкамон использует
свой специальный приём «Редкий Металлический
Кал», чтобы швырять какашки с металлическим
блеском во врага."
digimon_0753_profile,"Моллюск Дигимон того же вида, что и Нюмемон.
БлэкКингНюмемон использует свой специальный
приём «Тёмный Зрачок», чтобы выстрелить чёрным
лучом света из своих круглых глаз."
digimon_0754_profile,"Кудзухамон — Божественный Дигимон. Говорят,
что это Дигимон вида лис, который прожил
долгую жизнь, а затем превратился в
человеческую форму. Легенда гласит, что только
величайшие из этих превращающихся-лис
Дигимонов способны Дигивлюционировать в
Сакуямон. Обычно они Дигивлюционируют в
Кудзухамона. Кудзухамон хорошо разбирается в
древней магии синтоизма, даосизма и сюгэндо. В
трубке на его поясе обитает одна трубная лиса,
которую можно использовать для атаки, сбора
информации и многого другого. Фирменный приём
Кудзухамона «Просветитель» включает атаку с
помощью трубной лисы, которую он носит на
поясе. С помощью своего специального приёма
«Мандала Мира Великого Обители» Кудзухамон
создаёт очищающее поле, изгоняющее зло с
помощью своего посоха Сякудзё."
digimon_0755_profile,"Спутник Визордмона из другого измерения
Цифрового мира Вичелни. Сорсермон использует
магию света и льда (передовые языки
программирования), а также обладает
способностью исцелять раны святой силой
молитвы. Его специальный приём — «Хрустальное
Облако», с помощью которого он призывает
грозовые тучи из жезла, увенчанного
кристаллизованным льдом, чтобы вызвать
мощную метель."
digimon_0756_profile,"Метеормон — это Дигимон, который по какой-то
причине проявил данные метеорита, включённые в
рудные данные Гоцумона, на своей поверхности.
Состоящий из твёрдого вещества, которое можно
найти только в космосе, он может похвастаться сильной
защитой. Его специальный приём —
«Галактическая Вспышка», с помощью которой он
обрушивает на врагов странные энергетические
волны из самых дальних уголков космоса."
digimon_0757_profile,"Святой Рыцарь Дигимон и член Королевских
Рыцарей, Омнимон был слит из ВарГреймона и
МеталГарурумона по воле тех, кто желает добра.
Омнимон способен использовать качества обоих
Дигимонов в максимальной степени при любых
обстоятельствах, что делает его способным и
универсальным бойцом. Считается, что форма
Омнимона Зварта временно почернела из-за
некоторого воздействия Чёрного Дигитрона,
который представляет собой странную слизь,
недавно обнаруженную, которая окрашивает
Дигимонов в чёрный цвет. Находясь в этой
форме, Омнимон Зварт обладает повышенной
мощью. Его левая рука имеет форму ВарГреймона,
с мечом и щитом, а его правая рука принимает
форму МеталГарурумона, оснащённую пушкой и
ракетами. Плащ на его спине развёртывается
автоматически, когда ему нужно избежать
вражеских атак или летать. Его специальный
приём — «Верховная Пушка», с помощью которой
он выстреливает струёй воздуха при абсолютном
нуле из своей пушки в форме МеталГарурумона,
чтобы заморозить своего противника. Левая рука
Омнимона также оснащён непобедимым клинком,
«Трансцендентным Мечом»."
digimon_0758_profile,"Дигимон с телом, сделанным изо льда.
Происхождение Айсмона в настоящее время
исследуется. Возможно, он эволюционировал из
Гоцумона, или, может быть, это какая-то
мутация. Его специальный приём «Ледяная Бомба»
включает метание ледяных замёрзших бомб во
врагов."
digimon_0759_profile,"Дигимон, состоящий почти полностью из данных
земли. Считается, что МадФриджимон — это
мутант, рождённый от мутации Фриджимона. По
натуре он дружелюбен и не любит драться, но
когда припекает, он может продемонстрировать
редко видимую силу. Он использует свой
специальный приём «Большой Вес», чтобы вложить
весь свой вес в удар с размаху."
digimon_0760_profile,"Охраняя шахту Хромдигизоида, Гардромон
преобразовал себя, чтобы выдерживать
безжалостные повторяющийся набеги незаконных
шахтёров. Броня Гардромона (Золотого), как
говорят, является результатом поглощения
данных пыли Хромдигизоида, плавающей в
воздухе. Эта броня более прочная, чем у
обычного Гардромона, и его специальный приём
«Разрушающая Граната» преуспевает в может похвастаться
слегка большей мощности. С другой стороны,
броня Гардромона (Золотого) тяжелее, и это
является основной причиной, по которой его
движения в целом притупились."
digimon_0766_profile,"Альфамон: Орюкен — это форма, которую Альфамон
принял после того, как он чудесным образом
эволюционировал Орюмона в меч, известный как
«Орюкен», с помощью магического круга
Диги-Кода. Орюмон — это Мега форма
Дигимонов-Прототипов, которые использовались в
эксперименте по достижению больших высот силы.
Будучи превращённым в меч, все его боевые
способности теперь направлены исключительно в
наступательную мощь. Взмахнуть Орюкеном —
значит владеть всей силой Мега Дигимона.
Средний Дигимон не сможет использовать его так
же, как и выжить после атаки им."
digimon_0767_profile,"Один из Олимпос XII и самопровозглашённый
самый душевный пьяница Цифрового мира. С его
яркой личностью, Бахусмон хорош в заботе о
других. В любое время суток он собирает дигимонов уровней Ребёнок и Чемпион и устраивает грандиозные пиршества. Он может производить различные виды
напитков и счастлив делать это по просьбе
своих любимых Дигимонов, которые пришли на его
пиры. Бахусмон предпочитает фруктовые вина, и
его любимое сделано из ферментированных
фруктов, взятых из леса Карпос Хуле на спине
Цересмона. Всякий раз, когда он свободен, он
просит Цересмона позволить ему варить это
вино. В результате, эти два Дигимона чрезвычайно
близки и часто делают что-то вместе. Когда
Бахусмон слишком много выпил, узор на его теле
становится синим, и он извергает данные в
своём большом желудке в разрушительном луче
света под названием «Разворот Мёртвых». Если
атака попадает в противника, Бахусмон
поглощает данные, чтобы стать более мощным,
так что столкновение с большими группами
врагов может сделать его непостижимо сильным.
Данные, которые Бахусмон очищает в яд,
исследуются Командой Раскола. Существуют
правдоподобные слухи, что данные яда Бахусмона
используются для производства биологического
оружия и в заговорах с целью убийства
высокопоставленных лиц."
